,Birth,Maternal-immunity waning,Susceptible recruitment
2001-07-21,0.1408448277940892,2.3530665551025702,-0.0
2001-07-22,0.1517878203738531,2.369425059653022,-0.0
2001-07-23,0.16273081295452488,2.384972602566606,-0.0
2001-07-24,0.17367380553428882,2.3997787277911216,-0.0
2001-07-25,0.18461679811405252,2.4139044669237086,-0.0
2001-07-26,0.19555979069381643,2.427403678991185,-0.0
2001-07-27,0.20650278327358013,2.440324135473432,-0.0
2001-07-28,0.21744577585334385,2.4527084067799563,-0.0
2001-07-29,0.22838876843401584,2.4645945923927104,-0.0
2001-07-30,0.23933176101377973,2.476016926746553,-0.0
2001-07-31,0.25027475359354345,2.487006285475355,-0.0
2001-08-01,0.2612177461733071,2.497590611123635,-0.0
2001-08-02,0.27216073875307106,2.5077952732727,-0.0
2001-08-03,0.2831037313337429,2.5176433748814344,-0.0
2001-08-04,0.2940467239135068,2.5271560142306373,-0.0
2001-08-05,0.3049897164932705,2.536352509996793,-0.0
2001-08-06,0.31593270907303445,2.5452505955299918,-0.0
2001-08-07,0.3268757016527981,2.5538665872712945,-0.0
2001-08-08,0.33781869423256183,2.5622155313439343,-0.0
2001-08-09,0.34876168681323383,2.5703113316352777,-0.0
2001-08-10,0.3597046793929977,2.5781668621115914,-0.0
2001-08-11,0.37064767197276144,2.585794065644053,-0.0
2001-08-12,0.3815906645525251,2.5932040412485424,-0.0
2001-08-13,0.39253365713228905,2.6004071213351927,-0.0
2001-08-14,0.40347664971205277,2.6074129403123987,-0.0
2001-08-15,0.41441964229272477,2.614230495683061,-0.0
2001-08-16,0.4253626348724885,2.620868202599532,-0.0
2001-08-17,0.4363056274522524,2.6273339427013704,-0.0
2001-08-18,0.44724862003201604,2.6336351079411466,-0.0
2001-08-19,0.45819161261177976,2.6397786400039074,-0.0
2001-08-20,0.4691346051924518,2.6457710658421,-0.0
2001-08-21,0.4800775977722157,2.6516185297769086,-0.0
2001-08-22,0.49102059035197937,2.6573268225569646,-0.0
2001-08-23,0.5019635829317431,2.662901407714354,-0.0
2001-08-24,0.512906575511507,2.6683474455142564,-0.0
2001-08-25,0.5238495680912707,2.6736698147573073,-0.0
2001-08-26,0.5347925606719428,2.6788731326617428,-0.0
2001-08-27,0.5457355532517064,2.6839617730248166,-0.0
2001-08-28,0.5566785458314704,2.688939882839212,-0.0
2001-08-29,0.5676215384112341,2.693811397519536,-0.0
2001-08-30,0.5785645309909979,2.6985800548761194,-0.0
2001-08-31,0.5895075235707616,2.7032494079577676,-0.0
2001-09-01,0.6004505161514337,2.7078228368715513,-0.0
2001-09-02,0.6113935087311974,2.7123035596758323,-0.0
2001-09-03,0.6223365013109611,2.716694642432339,-0.0
2001-09-04,0.633279493890725,2.7209990084939726,-0.0
2001-09-05,0.6442224864704887,2.7252194470969573,-0.0
2001-09-06,0.6551654790502526,2.7293586213189016,-0.0
2001-09-07,0.6661084716309245,2.733419075458052,-0.0
2001-09-08,0.6770514642106883,2.737403241883455,-0.0
2001-09-09,0.687994456790452,2.7413134474008864,-0.0
2001-09-10,0.698937449370216,2.74515191917496,-0.0
2001-09-11,0.7098804419499797,2.7489207902440156,-0.0
2001-09-12,0.7208234345306517,2.7526221046608503,-0.0
2001-09-13,0.7317664271104154,2.756257822289313,-0.0
2001-09-14,0.7427094196901791,2.7598298232839937,-0.0
2001-09-15,0.753652412269943,2.763339912277739,-0.0
2001-09-16,0.7645954048497068,2.7667898222995477,-0.0
2001-09-17,0.7755383974294706,2.770181218443335,-0.0
2001-09-18,0.7864813900101424,2.7735157013063296,-0.0
2001-09-19,0.7974243825899063,2.7767948102141773,-0.0
2001-09-20,0.80836737516967,2.7800200262484087,-0.0
2001-09-21,0.8193103677494339,2.783192775090586,-0.0
2001-09-22,0.8302533603291976,2.7863144296962608,-0.0
2001-09-23,0.8411963529089613,2.7893863128107688,-0.0
2001-09-24,0.8521393454896333,2.7924096993379464,-0.0
2001-09-25,0.863082338069397,2.7953858185719125,-0.0
2001-09-26,0.874025330649161,2.7983158563013038,-0.0
2001-09-27,0.8849683232289246,2.8012009567945455,-0.0
2001-09-28,0.8959113158086885,2.8040422246741596,-0.0
2001-09-29,0.9068543083893604,2.8068407266873985,-0.0
2001-09-30,0.9177973009691243,2.809597493380018,-0.0
2001-10-01,0.928740293548888,2.8123135206794396,-0.0
2001-10-02,0.9396832861286518,2.8149897713931087,-0.0
2001-10-03,0.9506262787084158,2.8176271766274184,-0.0
2001-10-04,0.9615692712881794,2.8202266371321816,-0.0
2001-10-05,0.9725122638688513,2.822789024575276,-0.0
2001-10-06,0.9834552564486149,2.825315182751733,-0.0
2001-10-07,0.994398249028379,2.827805928731279,-0.0
2001-10-08,1.0053412416081429,2.830262053948029,-0.0
2001-10-09,1.0162842341879066,2.8326843252357605,-0.0
2001-10-10,1.0272272267676703,2.835073485812028,-0.0
2001-10-11,1.0381702193483424,2.8374302562140405,-0.0
2001-10-12,1.049113211928106,2.8397553351891736,-0.0
2001-10-13,1.0600562045078699,2.842049400542658,-0.0
2001-10-14,1.0709991970876336,2.844313109944902,-0.0
2001-10-15,1.0819421896673973,2.846547101700732,-0.0
2001-10-16,1.0928851822471612,2.8487519954826506,-0.0
2001-10-17,1.1038281748278331,2.8509283930301295,-0.0
2001-10-18,1.1147711674075969,2.8530768788167613,-0.0
2001-10-19,1.1257141599873608,2.8551980206870753,-0.0
2001-10-20,1.1366571525671243,2.8572923704645783,-0.0
2001-10-21,1.1476001451468882,2.859360464532605,-0.0
2001-10-22,1.1585431377275603,2.861402824389418,-0.0
2001-10-23,1.169486130307324,2.863419957178867,-0.0
2001-10-24,1.1804291228870876,2.8654123561979277,-0.0
2001-10-25,1.1913721154668515,2.8673805013822653,-0.0
2001-10-26,1.2023151080466155,2.869324859771002,-0.0
2001-10-27,1.2132581006263792,2.8712458859516796,-0.0
2001-10-28,1.224201093207051,2.8731440224864735,-0.0
2001-10-29,1.2351440857868148,2.8750197003205358,-0.0
2001-10-30,1.2460870783665787,2.8768733391734154,-0.0
2001-10-31,1.2570300709463427,2.878705347914321,-0.0
2001-11-01,1.2679730635261062,2.8805161249220634,-0.0
2001-11-02,1.27891605610587,2.8823060584304017,-0.0
2001-11-03,1.2898590486865422,2.8840755268594718,-0.0
2001-11-04,1.300802041266306,2.8858248991340023,-0.0
2001-11-05,1.3117450338460697,2.887554534988893,-0.0
2001-11-06,1.3226880264258332,2.8892647852627946,-0.0
2001-11-07,1.333631019005597,2.8909559921802095,-0.0
2001-11-08,1.3445740115862692,2.8926284896226737,-0.0
2001-11-09,1.355517004166033,2.8942826033894926,-0.0
2001-11-10,1.3664599967457967,2.895918651448521,-0.0
2001-11-11,1.3774029893255604,2.8975369441774506,-0.0
2001-11-12,1.388345981905324,2.899137784595985,-0.0
2001-11-13,1.3992889744850883,2.9007214685893774,-0.0
2001-11-14,1.41023196706576,2.9022882851236322,-0.0
2001-11-15,1.4211749596455234,2.9038385164527676,-0.0
2001-11-16,1.4321179522252876,2.9053724383185893,-0.0
2001-11-17,1.4430609448050515,2.9068903201430696,-0.0
2001-11-18,1.4540039373848153,2.9083924252138713,-0.0
2001-11-19,1.4649469299645788,2.909879010863219,-0.0
2001-11-20,1.4758899225452509,2.9113503286402946,-0.0
2001-11-21,1.4868329151250148,2.91280662447768,-0.0
2001-11-22,1.4977759077047785,2.914248138851972,-0.0
2001-11-23,1.508718900284542,2.9156751069385507,-0.0
2001-11-24,1.5196618928643058,2.9170877587612467,-0.0
2001-11-25,1.5306048854449779,2.91848631933668,-0.0
2001-11-26,1.5415478780247418,2.9198710088138355,-0.0
2001-11-27,1.5524908706045055,2.921242042608714,-0.0
2001-11-28,1.5634338631842692,2.922599631534446,-0.0
2001-11-29,1.5743768557640332,2.923943981927234,-0.0
2001-11-30,1.585319848343797,2.925275295767836,-0.0
2001-12-01,1.596262840924469,2.9265937707992276,-0.0
2001-12-02,1.6072058335042325,2.927899600640243,-0.0
2001-12-03,1.6181488260839965,2.9291929748956163,-0.0
2001-12-04,1.6290918186637602,2.930474079262278,-0.0
