,M,S,I,R,Total,Rep
0.03314571096392511,66,229,5,710,1010,96
0.033631802779187425,66,229,4,711,1010,96
0.034961542354675856,66,229,4,710,1009,96
0.03527157013094031,67,229,4,710,1010,96
0.03598894718472437,67,229,3,711,1010,96
0.03608010248189173,67,229,2,712,1010,96
0.03913617393697719,67,228,3,712,1010,96
0.04054876561601116,67,227,4,712,1010,96
0.04062205214669056,67,227,3,713,1010,96
0.042672328907938706,67,227,3,712,1009,96
0.04337187917717597,67,226,4,712,1009,96
0.04414284608804295,68,226,4,712,1010,96
0.04464960990414129,68,225,5,712,1010,96
0.04522211373108182,69,225,5,712,1011,96
0.045952336528681303,69,224,6,712,1011,96
0.046637188014162015,69,223,7,712,1011,96
0.04759843180616418,69,223,6,713,1011,96
0.04999999999999999,68,224,6,713,1011,96
0.05003937656029593,68,223,7,713,1011,96
0.050366960506408084,68,223,6,714,1011,96
0.050512147090055824,68,222,7,714,1011,96
0.05101560362178193,68,221,8,714,1011,96
0.05130801756773939,68,220,9,714,1011,96
0.05162576876206141,69,220,9,714,1012,96
0.05197180922424063,69,219,10,714,1012,96
0.052977855745009454,69,219,9,715,1012,96
0.053393532470872876,69,218,10,715,1012,96
0.055634086770982805,69,218,10,714,1011,96
0.055715167206227795,69,218,9,715,1011,96
0.05598508458077543,69,218,8,716,1011,96
0.056579668021176796,69,217,9,716,1011,96
0.056787282224013115,70,217,9,716,1012,96
0.05784799362668465,70,217,8,717,1012,96
0.05807428454812775,70,216,9,717,1012,96
0.05999251034638048,70,215,10,717,1012,96
0.06,69,216,10,717,1012,96
0.060102758788392656,69,216,9,718,1012,96
0.062141982043125536,70,216,9,718,1013,96
0.0626573991569673,70,215,10,718,1013,96
0.06540057355913587,70,214,11,718,1013,96
0.06540213909199598,71,214,11,718,1014,96
0.06620298832831331,71,214,10,719,1014,96
0.06639497935613062,71,213,11,719,1014,96
0.06702295517401752,70,213,11,719,1013,96
0.06818107243452973,70,213,10,720,1013,96
0.0689744775409081,70,213,9,721,1013,96
0.06912441164997865,70,212,10,721,1013,96
0.06939026895740606,70,211,11,721,1013,96
0.06992830188340302,70,211,10,722,1013,96
0.07017011837837513,70,210,11,722,1013,96
0.07021307330732424,70,210,10,723,1013,96
0.07115056872324886,70,209,11,723,1013,96
0.07196055649597882,70,209,10,724,1013,96
0.07225246769130178,70,208,11,724,1013,96
0.07244001679855568,70,207,12,724,1013,96
0.07338597710638647,70,207,11,725,1013,96
0.07497285068182284,70,206,12,725,1013,96
0.0751960178941559,70,205,13,725,1013,96
0.07528638887745144,70,205,12,726,1013,96
0.07642197208939328,70,205,11,727,1013,96
0.0768938032939637,70,204,12,727,1013,96
0.07734163060569092,70,203,13,727,1013,96
0.07846494921007638,70,203,12,728,1013,96
0.07949105176990483,71,203,12,728,1014,96
0.07984859146459915,71,203,11,729,1014,96
0.08000000000000002,70,204,11,729,1014,96
0.08049350400370625,70,203,12,729,1014,96
0.08086007772052335,70,203,11,730,1014,96
0.0812771696172288,70,202,12,730,1014,96
0.0818194232126519,70,202,12,729,1013,96
0.08184547879987941,71,202,12,729,1014,96
0.08190709010707434,71,202,11,730,1014,96
0.08250024471747963,71,202,11,729,1013,96
0.08266150495584997,71,202,10,730,1013,96
0.08321055631317864,71,202,9,731,1013,96
0.08359742462725396,71,202,8,732,1013,96
0.08394096065257373,71,202,7,733,1013,96
0.08578651795567356,71,202,6,734,1013,96
0.0867790173042543,71,201,7,734,1013,96
0.08864100399543418,71,201,7,733,1012,96
0.08909648786198028,71,201,6,734,1012,96
0.0900733478966963,72,201,6,734,1013,96
0.0917486731418303,72,201,5,735,1013,96
0.09213589050027628,72,200,6,735,1013,96
0.09299317094162722,72,199,7,735,1013,96
0.09560194260573532,72,199,6,736,1013,96
0.09662963732360808,73,199,6,736,1014,96
0.09791008532115143,73,199,5,737,1014,96
0.09817934398772878,74,199,5,737,1015,96
0.09845097791679978,75,199,5,737,1016,96
0.10136591293998228,75,199,4,738,1016,96
0.10168506203579479,75,199,3,739,1016,96
0.10292087107277048,75,199,3,738,1015,96
0.10419156817528526,75,199,2,739,1015,96
0.10435514666170152,75,200,2,739,1016,96
0.10616994765378823,76,200,2,739,1017,96
0.1095324132160494,76,199,3,739,1017,96
0.11117788559019301,76,199,2,740,1017,96
0.11326930992431149,76,199,1,741,1017,96
0.11843336717041224,77,199,1,741,1018,96
0.11960454207748955,78,199,1,741,1019,96
0.12274107454352468,78,199,1,740,1018,96
0.12360739213585958,78,199,1,739,1017,96
0.12614604681495314,79,199,1,739,1018,96
0.12702376868019394,80,199,1,739,1019,96
0.13091870946394982,81,199,1,739,1020,96
0.13144835823328574,81,200,1,739,1021,96
0.13288846480678096,81,199,1,739,1020,96
0.1338462026703824,82,199,1,739,1021,96
0.13436217711376575,82,199,1,738,1020,96
0.134364995860345,82,199,1,737,1019,96
0.1350037988612042,82,200,1,737,1020,96
0.13584603745570045,83,200,1,737,1021,96
0.13784687589847525,83,200,0,738,1021,96
0.14114451727312624,84,200,0,738,1022,96
0.0,63,250,5,682,1000,97
0.0011021244996411727,63,249,6,682,1000,97
0.0018332587499553,63,249,5,683,1000,97
0.0023265712813614384,63,249,4,684,1000,97
0.003873638201998656,63,249,3,685,1000,97
0.004505095235021503,63,250,3,685,1001,97
0.004556646818807887,63,249,4,685,1001,97
0.005355882902344163,64,249,4,685,1002,97
0.006532731949469674,64,249,3,686,1002,97
0.00795308003869636,65,249,3,686,1003,97
0.013278179790197926,65,249,2,687,1003,97
0.016565592290250133,65,249,1,688,1003,97
0.02108157776966815,65,249,0,689,1003,97
0.026650806632032342,65,249,0,688,1002,97
0.0,62,256,1,681,1000,98
0.002442747987038847,63,256,1,681,1001,98
0.0043056221116361554,63,255,2,681,1001,98
0.0052644052742967,63,254,3,681,1001,98
0.008427919797368632,63,253,4,681,1001,98
0.008686946667177583,63,252,5,681,1001,98
0.010592623860184799,63,251,6,681,1001,98
0.010826960630932202,63,251,5,682,1001,98
0.012579749717249082,63,250,6,682,1001,98
0.013715701799244064,63,250,5,683,1001,98
0.013853709080599711,64,250,5,683,1002,98
0.01448621947552553,64,250,5,682,1001,98
0.015439759721560975,64,250,5,681,1000,98
0.015556494949660738,64,250,4,682,1000,98
0.01649343576188502,64,249,5,682,1000,98
0.01745580836357532,64,248,6,682,1000,98
0.018677618482210622,64,248,5,683,1000,98
0.020976571696927623,64,248,4,684,1000,98
0.021160486622231446,64,248,3,685,1000,98
0.02216019142032888,64,248,3,684,999,98
0.02482856979415475,65,248,3,684,1000,98
0.02491751036547204,65,247,4,684,1000,98
0.026123738672899507,66,247,4,684,1001,98
0.026599363759474377,67,247,4,684,1002,98
0.026932990079667693,68,247,4,684,1003,98
0.0272382229199147,68,246,5,684,1003,98
0.027590682942486577,68,245,6,684,1003,98
0.027599976794764787,68,244,7,684,1003,98
0.03074033874104831,68,243,8,684,1003,98
0.031213789831369253,68,243,7,685,1003,98
0.03201655921815494,68,243,7,684,1002,98
0.032579991114448384,68,243,6,685,1002,98
0.03504719873652025,68,242,7,685,1002,98
0.03507498691499836,68,242,6,686,1002,98
0.03534386391814821,68,242,5,687,1002,98
0.03555931544513759,68,242,4,688,1002,98
0.03687393443902112,68,242,3,689,1002,98
0.03875254250469947,69,242,3,689,1003,98
0.04014702162791153,69,241,4,689,1003,98
0.0426143315354825,70,241,4,689,1004,98
0.0426390735192714,70,241,3,690,1004,98
0.0428927613582972,70,240,4,690,1004,98
0.04452435047303889,70,240,3,691,1004,98
0.04792875790566731,70,241,3,691,1005,98
0.04824100759104167,70,242,3,691,1006,98
0.05089836460494512,70,241,3,691,1005,98
0.05153608509134955,70,241,3,690,1004,98
0.05407806015398813,71,241,3,690,1005,98
0.054273435692511245,71,240,4,690,1005,98
0.05495437184530024,72,240,4,690,1006,98
0.05840834358285789,73,240,4,690,1007,98
0.05906529605884213,74,240,4,690,1008,98
0.06,73,241,4,690,1008,98
0.06025583358756784,73,241,3,691,1008,98
0.060549857722832494,74,241,3,691,1009,98
0.061495501271775554,75,241,3,691,1010,98
0.062443049191628464,75,241,2,692,1010,98
0.06471185857900874,75,240,3,692,1010,98
0.06471212333015863,75,240,3,691,1009,98
0.06526136295001614,75,240,2,692,1009,98
0.06545395046309466,75,240,2,691,1008,98
0.07132215230123881,75,239,3,691,1008,98
0.0713363063800374,76,239,3,691,1009,98
0.07355187516707684,77,239,3,691,1010,98
0.076389475265112,78,239,3,691,1011,98
0.07670871581066496,78,239,3,690,1010,98
0.077593087970114,79,239,3,690,1011,98
0.07987977188336359,79,238,4,690,1011,98
0.08505002756858074,79,238,3,691,1011,98
0.08549685878298163,79,238,3,690,1010,98
0.08571152414822691,79,238,3,689,1009,98
0.08798084851338432,80,238,3,689,1010,98
0.08807628172656123,80,238,3,688,1009,98
0.08830337572003089,80,238,3,687,1008,98
0.08841389058401247,80,237,4,687,1008,98
0.08972252141394027,80,237,3,688,1008,98
0.08999999999999997,79,238,3,688,1008,98
0.09094293543965788,80,238,3,688,1009,98
0.09130773007582825,80,238,2,689,1009,98
0.09203174341362604,81,238,2,689,1010,98
0.09212298043778083,81,237,3,689,1010,98
0.09264596829470745,81,236,4,689,1010,98
0.09291399023393639,81,236,3,690,1010,98
0.09366242294418495,81,235,4,690,1010,98
0.09379665043160824,81,235,3,691,1010,98
0.09430729583170461,81,235,3,690,1009,98
0.09512781201407161,81,234,3,690,1008,98
0.09527029714634565,81,235,3,690,1009,98
0.09548023853082377,81,235,3,689,1008,98
0.09577080869589336,82,235,3,689,1009,98
0.0960599547625148,82,234,4,689,1009,98
0.09669929754476334,82,234,3,690,1009,98
0.09742135587648271,82,233,3,690,1008,98
0.09750413802492104,83,233,3,690,1009,98
0.09837070450942888,84,233,3,690,1010,98
0.09938471657020446,84,233,2,691,1010,98
0.09999999999999998,83,234,2,691,1010,98
0.09999999999999998,82,235,2,691,1010,98
0.10043508674999657,82,235,2,690,1009,98
0.10219010136364003,82,234,3,690,1009,98
0.10372868472253347,82,233,4,690,1009,98
0.10595435274213252,82,233,3,691,1009,98
0.10608221264921729,82,232,4,691,1009,98
0.10644903270595552,83,232,4,691,1010,98
0.1067754413455496,83,231,5,691,1010,98
0.10691282535675532,83,231,4,692,1010,98
0.1078671958025502,83,231,3,693,1010,98
0.10999999999999999,82,232,3,693,1010,98
0.11161273281357642,82,231,4,693,1010,98
0.11309626826669723,83,231,4,693,1011,98
0.11497946246997412,83,230,5,693,1011,98
0.11498797657480904,84,230,5,693,1012,98
0.11653397999356695,84,229,6,693,1012,98
0.11699840274357805,84,228,7,693,1012,98
0.11708198447044219,85,228,7,693,1013,98
0.11716510199640305,85,228,6,694,1013,98
0.11793299323426039,86,228,6,694,1014,98
0.11802595399380156,85,228,6,694,1013,98
0.11809057834324846,86,228,6,694,1014,98
0.11899730910364195,86,227,7,694,1014,98
0.12,85,228,7,694,1014,98
0.12082474472841742,85,228,6,695,1014,98
0.121054832455711,85,228,5,696,1014,98
0.12169427879402851,85,228,4,697,1014,98
0.12331161611665774,85,228,3,698,1014,98
0.12433292339065183,85,228,3,697,1013,98
0.12505977075619437,86,228,3,697,1014,98
0.1282457516323434,86,227,4,697,1014,98
0.12841337383189041,86,226,5,697,1014,98
0.13,85,227,5,697,1014,98
0.1334208046562012,85,226,5,697,1013,98
0.13454583076176632,85,225,6,697,1013,98
0.13555099219592853,85,225,5,698,1013,98
0.13597942775640973,85,224,6,698,1013,98
0.13668676277889033,85,223,7,698,1013,98
0.13672615961091927,85,223,6,699,1013,98
0.13676749714431446,85,223,6,698,1012,98
0.13680306255276603,85,222,7,698,1012,98
0.13943019427078907,85,222,6,699,1012,98
0.14,84,223,6,699,1012,98
0.14016932834472431,85,223,6,699,1013,98
0.14110289029006653,85,223,5,700,1013,98
0.14235057394616077,85,222,6,700,1013,98
0.14282246522758602,85,222,6,699,1012,98
0.14324592203610664,85,222,5,700,1012,98
0.14388469969403678,85,221,6,700,1012,98
0.1469600387478872,85,221,5,701,1012,98
0.14833433407044763,85,221,4,702,1012,98
0.14993800420052708,86,221,4,702,1013,98
0.14999999999999997,85,222,4,702,1013,98
0.15012863239967977,85,222,4,701,1012,98
0.1503931619592698,85,221,5,701,1012,98
0.1505991975482966,85,220,6,701,1012,98
0.15224873648432144,85,220,5,702,1012,98
0.1575160061152514,85,220,4,703,1012,98
0.15867035384946623,85,220,3,704,1012,98
0.15999999999999998,84,221,3,704,1012,98
0.16208683828967452,84,221,3,703,1011,98
0.16222926215609584,84,221,2,704,1011,98
0.16244259881962908,84,221,1,705,1011,98
0.16458317503028255,85,221,1,705,1012,98
0.16602884507345672,85,221,0,706,1012,98
0.16877603854192016,86,221,0,706,1013,98
0.0,56,245,3,696,1000,99
8.003268152556586e-05,56,244,3,696,999,99
0.0025597158822346076,57,244,3,696,1000,99
0.004257108699340724,57,244,2,697,1000,99
0.004758624401463084,57,244,1,698,1000,99
0.00598211583204922,57,244,0,699,1000,99
0.007329074835665583,57,244,0,698,999,99
0.0,62.68,251.48,3.17,682.67,1000.0,mean
1.4117231887614676e-05,62.69,251.48,3.17,682.67,1000.01,mean
4.3388794228686885e-05,62.69,251.49,3.17,682.67,1000.02,mean
4.595025507039632e-05,62.69,251.49,3.16,682.68,1000.02,mean
8.003268152556586e-05,62.69,251.48,3.16,682.68,1000.01,mean
8.488822136266769e-05,62.69,251.48,3.15,682.69,1000.01,mean
9.582927538065558e-05,62.69,251.47,3.16,682.69,1000.01,mean
0.00011553062592676135,62.69,251.47,3.15,682.7,1000.01,mean
0.00011635209160756396,62.7,251.47,3.15,682.7,1000.02,mean
0.00012717562278652395,62.7,251.46,3.15,682.7,1000.01,mean
0.00012886474932294334,62.7,251.46,3.15,682.69,1000.0,mean
0.0001294671549950351,62.71,251.46,3.15,682.69,1000.01,mean
0.00014738082434299752,62.71,251.46,3.14,682.7,1000.01,mean
0.00015606142879398882,62.71,251.46,3.13,682.71,1000.01,mean
0.00016275087612234877,62.72,251.46,3.13,682.71,1000.02,mean
0.00017221993448671494,62.72,251.46,3.12,682.72,1000.02,mean
0.00017894418338163252,62.72,251.46,3.11,682.73,1000.02,mean
0.00018116984431173217,62.73,251.46,3.11,682.73,1000.03,mean
0.00021200869704708565,62.74,251.46,3.11,682.73,1000.04,mean
0.00022629564471379716,62.75,251.46,3.11,682.73,1000.0500000000001,mean
0.0002537025061357667,62.75,251.46,3.11,682.72,1000.0400000000001,mean
0.0002883360645885985,62.76,251.46,3.11,682.72,1000.0500000000001,mean
0.0003039112730581763,62.76,251.45,3.12,682.72,1000.05,mean
0.0003547939139128722,62.76,251.44,3.13,682.72,1000.05,mean
0.0003910768419720465,62.77,251.44,3.13,682.72,1000.06,mean
0.0004029796048417532,62.77,251.44,3.12,682.73,1000.06,mean
0.0004033936620055034,62.77,251.43,3.13,682.73,1000.06,mean
0.0004138775812815481,62.77,251.42,3.14,682.73,1000.06,mean
0.00042387274719197555,62.77,251.41,3.15,682.73,1000.06,mean
0.0004289030506586574,62.77,251.4,3.16,682.73,1000.0600000000001,mean
0.00043880877482488557,62.77,251.39,3.17,682.73,1000.06,mean
0.00044205975071299846,62.77,251.39,3.16,682.74,1000.06,mean
0.0004480314093791016,62.77,251.39,3.16,682.73,1000.05,mean
0.0004572039447776739,62.77,251.4,3.16,682.73,1000.0600000000001,mean
0.0004845619307955212,62.78,251.4,3.16,682.73,1000.07,mean
0.0004898110606816886,62.78,251.4,3.16,682.72,1000.0600000000001,mean
0.0004920343661135893,62.79,251.4,3.16,682.72,1000.07,mean
0.0004965124804127666,62.79,251.4,3.15,682.73,1000.0699999999999,mean
0.000500573075859508,62.79,251.39,3.16,682.73,1000.07,mean
0.000522325082418007,62.78,251.39,3.16,682.73,1000.06,mean
0.0005323524383751665,62.79,251.39,3.16,682.73,1000.07,mean
0.0005453477576589311,62.8,251.39,3.16,682.73,1000.08,mean
0.0005561097347427977,62.8,251.38,3.17,682.73,1000.08,mean
0.0005713222506518093,62.8,251.38,3.16,682.74,1000.08,mean
0.0005810757115925401,62.8,251.38,3.15,682.75,1000.0799999999999,mean
0.0005817233592137359,62.8,251.38,3.14,682.76,1000.0799999999999,mean
0.0005892110556865726,62.79,251.38,3.14,682.76,1000.0699999999999,mean
0.0005935621918204959,62.79,251.37,3.14,682.76,1000.06,mean
0.0005950237831036325,62.79,251.37,3.13,682.77,1000.06,mean
0.0006149766159428734,62.79,251.36,3.14,682.77,1000.06,mean
0.0006214640103415157,62.79,251.35,3.15,682.77,1000.06,mean
0.000626333202164703,62.8,251.35,3.15,682.77,1000.0699999999999,mean
0.0006281663535408641,62.81,251.35,3.15,682.77,1000.0799999999999,mean
0.0006301099390055994,62.81,251.34,3.16,682.77,1000.0799999999999,mean
0.0006345009854855613,62.81,251.33,3.17,682.77,1000.0799999999999,mean
0.0006357542022309448,62.81,251.32,3.18,682.77,1000.0799999999999,mean
0.0006522492289740001,62.81,251.32,3.18,682.76,1000.0699999999999,mean
0.0006918936512387505,62.82,251.32,3.18,682.76,1000.0799999999999,mean
0.0006949977321932376,62.82,251.31,3.19,682.76,1000.0799999999999,mean
0.0007174389063700864,62.82,251.32,3.19,682.76,1000.0899999999999,mean
0.0007304266751393019,62.82,251.33,3.19,682.76,1000.1,mean
0.0007460248730965822,62.82,251.33,3.18,682.77,1000.1,mean
0.0007487383107057044,62.82,251.33,3.17,682.78,1000.1,mean
0.0007587449295104914,62.82,251.32,3.18,682.78,1000.0999999999999,mean
0.0007689004683431792,62.82,251.31,3.19,682.78,1000.0999999999999,mean
0.000770679149778626,62.82,251.31,3.18,682.79,1000.0999999999999,mean
0.0007710133915890012,62.83,251.31,3.18,682.79,1000.1099999999999,mean
0.0007779326639090365,62.83,251.3,3.19,682.79,1000.1099999999999,mean
0.0007910357282216687,62.83,251.3,3.18,682.8,1000.1099999999999,mean
0.0008024333527999904,62.83,251.29,3.19,682.8,1000.1099999999999,mean
0.0008200323468035009,62.83,251.29,3.19,682.79,1000.0999999999999,mean
0.0008272617592002263,62.83,251.29,3.19,682.78,1000.0899999999999,mean
0.0008418882220055934,62.83,251.29,3.19,682.77,1000.0799999999999,mean
0.000860748773407818,62.83,251.29,3.18,682.78,1000.0799999999999,mean
0.0008758791298597579,62.83,251.28,3.18,682.78,1000.0699999999999,mean
0.0008932614883091383,62.83,251.28,3.17,682.79,1000.0699999999999,mean
0.0008963665507882131,62.84,251.28,3.17,682.79,1000.0799999999999,mean
0.000906925040646378,62.84,251.27,3.17,682.79,1000.0699999999999,mean
0.0009267974786880029,62.85,251.27,3.17,682.79,1000.0799999999999,mean
0.0009355884116023207,62.85,251.26,3.18,682.79,1000.0799999999999,mean
0.0009396295521134748,62.85,251.26,3.17,682.8,1000.0799999999999,mean
0.0009497692859624399,62.85,251.25,3.18,682.8,1000.0799999999999,mean
0.0009552945325120291,62.85,251.24,3.19,682.8,1000.0799999999999,mean
0.000956849320668193,62.85,251.23,3.2,682.8,1000.0799999999999,mean
0.0009706994258280588,62.85,251.23,3.2,682.79,1000.0699999999999,mean
0.0009720007369370638,62.85,251.23,3.19,682.8,1000.0699999999999,mean
0.0009753638025280509,62.85,251.23,3.19,682.79,1000.06,mean
0.0009801433776408725,62.85,251.24,3.19,682.79,1000.0699999999999,mean
0.0009802555337152796,62.85,251.24,3.19,682.78,1000.06,mean
0.0010025126068027052,62.86,251.24,3.19,682.78,1000.0699999999999,mean
0.001006174199135858,62.86,251.23,3.2,682.78,1000.0699999999999,mean
0.0010156302449874444,62.86,251.24,3.2,682.78,1000.0799999999999,mean
0.0010253848287943765,62.86,251.23,3.21,682.78,1000.0799999999999,mean
0.0010333876432892482,62.87,251.23,3.21,682.78,1000.0899999999999,mean
0.0010544804228025042,62.87,251.22,3.22,682.78,1000.0899999999999,mean
0.0010545048565063775,62.87,251.22,3.22,682.77,1000.0799999999999,mean
0.0010578459605116682,62.88,251.22,3.22,682.77,1000.09,mean
0.0010635416235935738,62.87,251.22,3.22,682.77,1000.0799999999999,mean
0.001070374989419325,62.87,251.22,3.21,682.78,1000.0799999999999,mean
0.001078324022675048,62.87,251.22,3.21,682.77,1000.0699999999999,mean
0.0010907657227838142,62.88,251.22,3.21,682.77,1000.0799999999999,mean
0.0010909162393425728,62.88,251.22,3.2,682.78,1000.0799999999999,mean
0.0011021244996411727,62.88,251.21,3.21,682.78,1000.0799999999999,mean
0.0011309202279196717,62.88,251.22,3.21,682.78,1000.0899999999999,mean
0.0011361888940837111,62.88,251.21,3.22,682.78,1000.09,mean
0.0011423182021222265,62.88,251.21,3.21,682.79,1000.0899999999999,mean
0.0011443176631820151,62.88,251.2,3.21,682.79,1000.0799999999999,mean
0.001146210801202345,62.89,251.2,3.21,682.79,1000.0899999999999,mean
0.0011512162287271555,62.9,251.2,3.21,682.79,1000.0999999999999,mean
0.001151457284864339,62.91,251.2,3.21,682.79,1000.1099999999999,mean
0.0011600298019564833,62.92,251.2,3.21,682.79,1000.1199999999999,mean
0.0011870695538827392,62.93,251.2,3.21,682.79,1000.1299999999999,mean
0.0011935586748350602,62.93,251.2,3.21,682.78,1000.1199999999999,mean
0.0012210452507653807,62.93,251.2,3.2,682.79,1000.1199999999999,mean
0.0012215854252307264,62.93,251.19,3.21,682.79,1000.1199999999999,mean
0.001226669153115932,62.94,251.19,3.21,682.79,1000.1299999999999,mean
0.001227771074987272,62.95,251.19,3.21,682.79,1000.1399999999999,mean
0.0012291485479048864,62.96,251.19,3.21,682.79,1000.1499999999999,mean
0.0012395691797912889,62.96,251.19,3.21,682.78,1000.1399999999999,mean
0.0012611910683151507,62.96,251.18,3.22,682.78,1000.14,mean
0.0012820162087223055,62.96,251.19,3.22,682.78,1000.15,mean
0.001286756769055153,62.95,251.19,3.22,682.78,1000.14,mean
0.0013057133298856143,62.95,251.19,3.21,682.79,1000.1399999999999,mean
0.0013077396874893964,62.96,251.19,3.21,682.79,1000.1499999999999,mean
0.0013210321041725592,62.96,251.19,3.21,682.78,1000.1399999999999,mean
0.001342249592239286,62.96,251.19,3.2,682.79,1000.1399999999999,mean
0.0013476661095076581,62.96,251.18,3.21,682.79,1000.1399999999999,mean
0.0013518821960970878,62.96,251.17,3.22,682.79,1000.14,mean
0.001357456514072318,62.96,251.17,3.21,682.8,1000.1399999999999,mean
0.0013623196182290798,62.96,251.17,3.21,682.79,1000.1299999999999,mean
0.0013794594094621796,62.96,251.16,3.22,682.79,1000.13,mean
0.0013851050164301881,62.96,251.16,3.22,682.78,1000.12,mean
0.0013920464218349796,62.96,251.16,3.21,682.79,1000.1199999999999,mean
0.0013933091521636243,62.96,251.16,3.21,682.78,1000.1099999999999,mean
0.0014062529577705263,62.96,251.16,3.21,682.77,1000.0999999999999,mean
0.0014180347155191484,62.97,251.16,3.21,682.77,1000.1099999999999,mean
0.0014206647556158183,62.98,251.16,3.21,682.77,1000.1199999999999,mean
0.0014219049135739967,62.98,251.15,3.22,682.77,1000.12,mean
0.0014281264797696308,62.98,251.14,3.23,682.77,1000.12,mean
0.001433313983134539,62.98,251.14,3.22,682.78,1000.12,mean
0.0014667468392664037,62.98,251.13,3.23,682.78,1000.12,mean
0.0014714987341270841,62.98,251.12,3.24,682.78,1000.12,mean
0.0014738305736438683,62.98,251.12,3.23,682.79,1000.12,mean
0.0014866133612397026,62.99,251.12,3.23,682.79,1000.13,mean
0.0014977489741897709,62.99,251.11,3.24,682.79,1000.13,mean
0.0015319032209261145,63.0,251.11,3.24,682.79,1000.14,mean
0.0015330255599846103,63.01,251.11,3.24,682.79,1000.15,mean
0.0015343543353017997,63.01,251.1,3.25,682.79,1000.15,mean
0.0015413651875046952,63.01,251.1,3.25,682.78,1000.14,mean
0.0015547724760097265,63.02,251.1,3.25,682.78,1000.15,mean
0.0015993672654486847,63.03,251.1,3.25,682.78,1000.16,mean
0.00159985371021332,63.03,251.1,3.24,682.79,1000.16,mean
0.001600017575031032,63.03,251.1,3.24,682.78,1000.15,mean
0.0016047594512381756,63.03,251.1,3.23,682.79,1000.15,mean
0.0016113348080200695,63.03,251.09,3.24,682.79,1000.15,mean
0.0016188922694071635,63.03,251.08,3.25,682.79,1000.15,mean
0.001620715234060377,63.03,251.08,3.25,682.78,1000.14,mean
0.0016284870284809826,63.04,251.08,3.25,682.78,1000.15,mean
0.001630054331733941,63.05,251.08,3.25,682.78,1000.16,mean
0.0016522974683396711,63.05,251.07,3.26,682.78,1000.16,mean
0.0016653921573989523,63.06,251.07,3.26,682.78,1000.17,mean
0.0016927587382653542,63.06,251.07,3.26,682.77,1000.16,mean
0.0016963295980447564,63.06,251.06,3.27,682.77,1000.16,mean
0.0017109878575638504,63.06,251.06,3.27,682.76,1000.15,mean
0.0017161011306666123,63.07,251.06,3.27,682.76,1000.16,mean
0.0017162113868072345,63.07,251.05,3.28,682.76,1000.16,mean
0.0017329940714303292,63.07,251.05,3.27,682.77,1000.16,mean
0.0017697410540710554,63.08,251.05,3.27,682.77,1000.17,mean
0.0017789152816622181,63.09,251.05,3.27,682.77,1000.18,mean
0.0017954188091695452,63.09,251.04,3.28,682.77,1000.18,mean
0.001809224472323019,63.1,251.04,3.28,682.77,1000.1899999999999,mean
0.0018140937066946083,63.1,251.03,3.28,682.77,1000.18,mean
0.0018332587499553,63.1,251.03,3.27,682.78,1000.18,mean
0.0018333652967648106,63.1,251.03,3.27,682.77,1000.17,mean
0.0018357606620666989,63.09,251.03,3.27,682.77,1000.16,mean
0.0018379925510788185,63.09,251.02,3.28,682.77,1000.16,mean
0.0018441245722872614,63.09,251.01,3.29,682.77,1000.1600000000001,mean
0.0018524684211709815,63.1,251.01,3.29,682.77,1000.1700000000001,mean
0.0018530678601204476,63.1,251.01,3.28,682.78,1000.17,mean
0.0018583858329773713,63.1,251.0,3.29,682.78,1000.1700000000001,mean
0.00187110670397006,63.1,250.99,3.3,682.78,1000.1700000000001,mean
0.0018856029203973303,63.11,250.99,3.3,682.78,1000.1800000000001,mean
0.0018966949636643774,63.12,250.99,3.3,682.78,1000.19,mean
0.0019073349709185488,63.12,250.99,3.29,682.79,1000.19,mean
0.0019099353756067065,63.12,250.99,3.28,682.8,1000.1899999999999,mean
0.0019189417001738605,63.12,250.99,3.27,682.81,1000.1899999999999,mean
0.0019315814883670414,63.12,250.98,3.28,682.81,1000.1899999999998,mean
0.001944815128933367,63.12,250.97,3.29,682.81,1000.1899999999999,mean
0.001961788008697029,63.12,250.97,3.28,682.82,1000.19,mean
0.0019754779534559936,63.12,250.96,3.29,682.82,1000.19,mean
0.001982247643123347,63.12,250.95,3.3,682.82,1000.19,mean
0.001982969859455162,63.13,250.95,3.3,682.82,1000.2,mean
0.0019938876428090527,63.14,250.95,3.3,682.82,1000.21,mean
0.0020147688794260894,63.14,250.95,3.29,682.83,1000.21,mean
0.002022628819306947,63.14,250.95,3.28,682.84,1000.21,mean
0.0020316689309449742,63.14,250.95,3.28,682.83,1000.2,mean
0.0020882838217026745,63.14,250.94,3.28,682.83,1000.19,mean
0.002093532441424159,63.14,250.95,3.28,682.83,1000.2,mean
0.00209753170275147,63.14,250.94,3.29,682.83,1000.2,mean
0.00211319982913978,63.15,250.94,3.29,682.83,1000.21,mean
0.002115572007033205,63.16,250.94,3.29,682.83,1000.22,mean
0.0021223756813578474,63.16,250.95,3.29,682.83,1000.23,mean
0.002129469189792141,63.17,250.95,3.29,682.83,1000.24,mean
0.002131471664689566,63.17,250.95,3.28,682.84,1000.24,mean
0.00214525574581168,63.18,250.95,3.28,682.84,1000.25,mean
0.002145988838591569,63.18,250.95,3.27,682.85,1000.25,mean
0.0021537549401626603,63.18,250.94,3.28,682.85,1000.25,mean
0.0021695362638144565,63.19,250.94,3.28,682.85,1000.26,mean
0.002182672375580532,63.2,250.94,3.28,682.85,1000.27,mean
