,M,S,I,R,Total,Rep
0.04951467623057652,71.41935483870968,351.03225806451616,5.435483870967742,578.8064516129032,1006.6935483870968,mean
0.04952317131023446,71.41935483870968,351.01612903225805,5.451612903225806,578.8064516129032,1006.6935483870967,mean
0.049577704692573166,71.41935483870968,351.0,5.451612903225806,578.8064516129032,1006.6774193548387,mean
0.04957958443100539,71.41935483870968,350.98387096774195,5.467741935483871,578.8064516129032,1006.6774193548387,mean
0.049586883918747784,71.41935483870968,350.98387096774195,5.451612903225806,578.8225806451613,1006.6774193548388,mean
0.04958834357363746,71.41935483870968,350.98387096774195,5.435483870967742,578.8387096774194,1006.6774193548388,mean
0.04965121680169027,71.41935483870968,350.98387096774195,5.435483870967742,578.8225806451613,1006.6612903225807,mean
0.04973124499828785,71.41935483870968,350.98387096774195,5.435483870967742,578.8064516129032,1006.6451612903226,mean
0.049733028302826006,71.41935483870968,350.96774193548384,5.451612903225806,578.8064516129032,1006.6451612903224,mean
0.04977455836903125,71.41935483870968,350.96774193548384,5.435483870967742,578.8225806451613,1006.6451612903227,mean
0.04981858409385226,71.40322580645162,350.96774193548384,5.435483870967742,578.8225806451613,1006.6290322580646,mean
0.049821894093795255,71.38709677419355,350.96774193548384,5.435483870967742,578.8225806451613,1006.6129032258065,mean
0.0498321015603152,71.38709677419355,350.9516129032258,5.451612903225806,578.8225806451613,1006.6129032258065,mean
0.04983374249300545,71.38709677419355,350.9516129032258,5.435483870967742,578.8387096774194,1006.6129032258065,mean
0.049841636353378474,71.38709677419355,350.9516129032258,5.419354838709677,578.8548387096774,1006.6129032258065,mean
0.04984799477453376,71.38709677419355,350.9516129032258,5.403225806451613,578.8709677419355,1006.6129032258063,mean
0.04985152887639004,71.38709677419355,350.93548387096774,5.419354838709677,578.8709677419355,1006.6129032258065,mean
0.04986760658587951,71.40322580645162,350.93548387096774,5.419354838709677,578.8709677419355,1006.6290322580646,mean
0.04988814124096837,71.40322580645162,350.93548387096774,5.403225806451613,578.8870967741935,1006.6290322580645,mean
0.049902727102603225,71.40322580645162,350.93548387096774,5.387096774193548,578.9032258064516,1006.6290322580645,mean
0.04991887026566515,71.40322580645162,350.9516129032258,5.387096774193548,578.9032258064516,1006.6451612903226,mean
0.049920405585980855,71.41935483870968,350.9516129032258,5.387096774193548,578.9032258064516,1006.6612903225806,mean
0.04992863450374402,71.41935483870968,350.93548387096774,5.403225806451613,578.9032258064516,1006.6612903225806,mean
0.049935652434243034,71.41935483870968,350.9193548387097,5.419354838709677,578.9032258064516,1006.6612903225807,mean
0.04995347753559809,71.41935483870968,350.9032258064516,5.419354838709677,578.9032258064516,1006.6451612903226,mean
0.049980733603924424,71.43548387096774,350.9032258064516,5.419354838709677,578.9032258064516,1006.6612903225806,mean
0.04999999999999999,71.2258064516129,351.11290322580646,5.419354838709677,578.9032258064516,1006.6612903225807,mean
0.05002523407030967,71.2258064516129,351.11290322580646,5.403225806451613,578.9193548387096,1006.6612903225806,mean
0.05003833655951013,71.2258064516129,351.11290322580646,5.387096774193548,578.9354838709677,1006.6612903225806,mean
0.05003852171777246,71.2258064516129,351.0967741935484,5.403225806451613,578.9354838709677,1006.6612903225806,mean
0.05004626638196109,71.2258064516129,351.0967741935484,5.387096774193548,578.9516129032259,1006.6612903225807,mean
0.05006142926589341,71.2258064516129,351.0967741935484,5.387096774193548,578.9354838709677,1006.6451612903226,mean
0.05006310542260094,71.2258064516129,351.0806451612903,5.403225806451613,578.9354838709677,1006.6451612903224,mean
0.05006662013660732,71.2258064516129,351.0806451612903,5.387096774193548,578.9516129032259,1006.6451612903226,mean
0.05008793181976534,71.24193548387096,351.0806451612903,5.387096774193548,578.9516129032259,1006.6612903225807,mean
0.05010840903065392,71.24193548387096,351.06451612903226,5.403225806451613,578.9516129032259,1006.6612903225807,mean
0.050112555667821405,71.24193548387096,351.0483870967742,5.419354838709677,578.9516129032259,1006.6612903225807,mean
0.05013633107762624,71.24193548387096,351.0483870967742,5.403225806451613,578.9677419354839,1006.6612903225807,mean
0.05014071114255898,71.24193548387096,351.03225806451616,5.419354838709677,578.9677419354839,1006.6612903225807,mean
0.05014285263285956,71.24193548387096,351.03225806451616,5.419354838709677,578.9516129032259,1006.6451612903227,mean
0.05015252136576436,71.25806451612904,351.03225806451616,5.419354838709677,578.9516129032259,1006.6612903225807,mean
0.05017106362014553,71.2741935483871,351.03225806451616,5.419354838709677,578.9516129032259,1006.6774193548388,mean
0.050178093596824014,71.2741935483871,351.03225806451616,5.403225806451613,578.9677419354839,1006.6774193548388,mean
0.05017976179425909,71.29032258064517,351.03225806451616,5.403225806451613,578.9677419354839,1006.6935483870968,mean
0.0501880580290045,71.30645161290323,351.03225806451616,5.403225806451613,578.9677419354839,1006.7096774193549,mean
0.050207276204982776,71.30645161290323,351.03225806451616,5.403225806451613,578.9516129032259,1006.6935483870968,mean
0.0502092415113068,71.30645161290323,351.01612903225805,5.419354838709677,578.9516129032259,1006.6935483870968,mean
0.05026630579478587,71.30645161290323,351.01612903225805,5.403225806451613,578.9677419354839,1006.6935483870968,mean
0.05029859795236062,71.30645161290323,351.03225806451616,5.403225806451613,578.9677419354839,1006.7096774193549,mean
0.05033326438709184,71.30645161290323,351.01612903225805,5.419354838709677,578.9677419354839,1006.7096774193549,mean
0.05033815464796659,71.30645161290323,351.0,5.435483870967742,578.9677419354839,1006.7096774193549,mean
0.05034830780107445,71.3225806451613,351.0,5.435483870967742,578.9677419354839,1006.7258064516129,mean
0.050363334656813814,71.33870967741936,351.0,5.435483870967742,578.9677419354839,1006.741935483871,mean
0.050363399240647935,71.33870967741936,350.98387096774195,5.451612903225806,578.9677419354839,1006.741935483871,mean
0.050384011663278556,71.33870967741936,350.98387096774195,5.435483870967742,578.983870967742,1006.741935483871,mean
0.05042309108344939,71.33870967741936,350.96774193548384,5.451612903225806,578.983870967742,1006.741935483871,mean
0.0504372916261418,71.33870967741936,350.96774193548384,5.435483870967742,579.0,1006.741935483871,mean
0.05043742119211635,71.33870967741936,350.9516129032258,5.451612903225806,579.0,1006.741935483871,mean
0.050480513067087784,71.33870967741936,350.9516129032258,5.451612903225806,578.983870967742,1006.7258064516129,mean
0.050521872932242334,71.33870967741936,350.93548387096774,5.467741935483871,578.983870967742,1006.7258064516129,mean
0.050550425581774944,71.33870967741936,350.93548387096774,5.451612903225806,579.0,1006.7258064516129,mean
0.05056187065280552,71.33870967741936,350.9193548387097,5.467741935483871,579.0,1006.7258064516129,mean
0.05056854822966351,71.33870967741936,350.9032258064516,5.483870967741935,579.0,1006.7258064516129,mean
0.05057551894892638,71.33870967741936,350.9032258064516,5.467741935483871,579.016129032258,1006.7258064516129,mean
0.05057946582092019,71.33870967741936,350.9032258064516,5.451612903225806,579.0322580645161,1006.7258064516129,mean
0.05059694376604476,71.33870967741936,350.88709677419354,5.467741935483871,579.0322580645161,1006.7258064516129,mean
0.05060260409207924,71.35483870967742,350.88709677419354,5.467741935483871,579.0322580645161,1006.741935483871,mean
0.05061086202586245,71.35483870967742,350.88709677419354,5.451612903225806,579.0483870967741,1006.741935483871,mean
0.050653996490040244,71.35483870967742,350.88709677419354,5.435483870967742,579.0645161290323,1006.741935483871,mean
0.050657260271768985,71.35483870967742,350.9032258064516,5.435483870967742,579.0645161290323,1006.758064516129,mean
0.05067757359763439,71.31147540983606,351.1475409836066,5.524590163934426,578.8360655737705,1006.8196721311476,mean
0.05068893340842573,71.31147540983606,351.1311475409836,5.524590163934426,578.8360655737705,1006.8032786885246,mean
0.05072570284298801,71.31147540983606,351.1311475409836,5.508196721311475,578.8524590163935,1006.8032786885246,mean
0.050751719854642385,71.31147540983606,351.11475409836066,5.524590163934426,578.8524590163935,1006.8032786885246,mean
0.05077981429336046,71.31147540983606,351.11475409836066,5.508196721311475,578.8688524590164,1006.8032786885246,mean
0.05081080529159413,71.31147540983606,351.1311475409836,5.508196721311475,578.8688524590164,1006.8196721311475,mean
0.05081857752788988,71.32786885245902,351.1311475409836,5.508196721311475,578.8688524590164,1006.8360655737704,mean
0.05083123515105876,71.32786885245902,351.1311475409836,5.491803278688525,578.8852459016393,1006.8360655737704,mean
0.05084474249539307,71.34426229508196,351.1311475409836,5.491803278688525,578.8852459016393,1006.8524590163934,mean
0.05087958620858046,71.34426229508196,351.1311475409836,5.491803278688525,578.8688524590164,1006.8360655737704,mean
0.05089528973081695,71.34426229508196,351.11475409836066,5.508196721311475,578.8688524590164,1006.8360655737705,mean
0.05089803979910856,71.34426229508196,351.0983606557377,5.508196721311475,578.8688524590164,1006.8196721311475,mean
0.05091327686280309,71.36065573770492,351.0983606557377,5.508196721311475,578.8688524590164,1006.8360655737704,mean
0.05093973062548967,71.36065573770492,351.08196721311475,5.524590163934426,578.8688524590164,1006.8360655737704,mean
0.05095174118036011,71.36065573770492,351.0983606557377,5.524590163934426,578.8688524590164,1006.8524590163934,mean
0.05095874491154828,71.36065573770492,351.0983606557377,5.508196721311475,578.8852459016393,1006.8524590163934,mean
0.051058406219849986,71.37704918032787,351.0983606557377,5.508196721311475,578.8852459016393,1006.8688524590164,mean
0.05107497184968901,71.37704918032787,351.08196721311475,5.524590163934426,578.8852459016393,1006.8688524590164,mean
0.051102701690343574,71.39344262295081,351.08196721311475,5.524590163934426,578.8852459016393,1006.8852459016393,mean
0.05110832355056166,71.37704918032787,351.08196721311475,5.524590163934426,578.8852459016393,1006.8688524590164,mean
0.051113592731455396,71.37704918032787,351.0983606557377,5.524590163934426,578.8852459016393,1006.8852459016393,mean
0.05114697228456372,71.37704918032787,351.08196721311475,5.540983606557377,578.8852459016393,1006.8852459016393,mean
0.05115870783238469,71.39344262295081,351.08196721311475,5.540983606557377,578.8852459016393,1006.9016393442623,mean
0.05123679961314678,71.39344262295081,351.0655737704918,5.557377049180328,578.8852459016393,1006.9016393442623,mean
0.05124103480273026,71.39344262295081,351.04918032786884,5.573770491803279,578.8852459016393,1006.9016393442623,mean
0.05125394426164231,71.39344262295081,351.04918032786884,5.557377049180328,578.9016393442623,1006.9016393442623,mean
0.051255495619681325,71.39344262295081,351.0655737704918,5.557377049180328,578.9016393442623,1006.9180327868853,mean
0.051258218283636144,71.39344262295081,351.04918032786884,5.573770491803279,578.9016393442623,1006.9180327868853,mean
0.05128220096182721,71.39344262295081,351.0327868852459,5.590163934426229,578.9016393442623,1006.9180327868853,mean
0.05130227466155682,71.39344262295081,351.0327868852459,5.573770491803279,578.9180327868852,1006.9180327868852,mean
0.05131156651829533,71.39344262295081,351.0327868852459,5.557377049180328,578.9344262295082,1006.9180327868853,mean
0.0513413276883356,71.39344262295081,351.0163934426229,5.573770491803279,578.9344262295082,1006.9180327868852,mean
0.051419267716751565,71.39344262295081,351.0,5.590163934426229,578.9344262295082,1006.9180327868853,mean
0.0514326729658187,71.39344262295081,350.9836065573771,5.60655737704918,578.9344262295082,1006.9180327868853,mean
0.05144269660020009,71.40983606557377,350.9836065573771,5.60655737704918,578.9344262295082,1006.9344262295082,mean
0.05147400893276911,71.40983606557377,350.9836065573771,5.590163934426229,578.9508196721312,1006.9344262295083,mean
0.051505111780387476,71.42622950819673,350.9836065573771,5.590163934426229,578.9508196721312,1006.9508196721313,mean
0.05151699802686021,71.42622950819673,350.9672131147541,5.60655737704918,578.9508196721312,1006.9508196721312,mean
0.051560602319705974,71.42622950819673,350.95081967213116,5.622950819672131,578.9508196721312,1006.9508196721313,mean
0.0515732990813679,71.42622950819673,350.95081967213116,5.60655737704918,578.9672131147541,1006.9508196721313,mean
0.051574608255968386,71.44262295081967,350.95081967213116,5.60655737704918,578.9672131147541,1006.9672131147541,mean
0.051593596743215286,71.44262295081967,350.95081967213116,5.60655737704918,578.9508196721312,1006.9508196721312,mean
0.051660511391979046,71.44262295081967,350.95081967213116,5.590163934426229,578.9672131147541,1006.9508196721313,mean
0.05166613142624709,71.44262295081967,350.9344262295082,5.60655737704918,578.9672131147541,1006.9508196721312,mean
0.051672320997560625,71.44262295081967,350.9344262295082,5.590163934426229,578.983606557377,1006.950819672131,mean
0.051687348498030534,71.45901639344262,350.9344262295082,5.590163934426229,578.983606557377,1006.967213114754,mean
0.051706304748890375,71.45901639344262,350.9344262295082,5.590163934426229,578.9672131147541,1006.9508196721313,mean
0.05171930328532518,71.47540983606558,350.9344262295082,5.590163934426229,578.9672131147541,1006.9672131147541,mean
0.05173012519973379,71.49180327868852,350.9344262295082,5.590163934426229,578.9672131147541,1006.983606557377,mean
0.05175217228601195,71.49180327868852,350.9344262295082,5.573770491803279,578.983606557377,1006.983606557377,mean
0.0517527203179906,71.49180327868852,350.9344262295082,5.557377049180328,579.0,1006.983606557377,mean
0.05177309103896533,71.50819672131148,350.9344262295082,5.557377049180328,579.0,1007.0,mean
0.05178305084828167,71.50819672131148,350.91803278688525,5.573770491803279,579.0,1007.0,mean
0.05179626929356521,71.50819672131148,350.9016393442623,5.590163934426229,579.0,1007.0,mean
0.051804417871329604,71.50819672131148,350.91803278688525,5.590163934426229,579.0,1007.016393442623,mean
0.05181170772965871,71.50819672131148,350.91803278688525,5.590163934426229,578.983606557377,1007.0,mean
0.051832637706271334,71.49180327868852,350.91803278688525,5.590163934426229,578.983606557377,1006.983606557377,mean
0.05183486079167841,71.49180327868852,350.9016393442623,5.60655737704918,578.983606557377,1006.983606557377,mean
0.05184641363847648,71.49180327868852,350.9016393442623,5.590163934426229,579.0,1006.983606557377,mean
0.051866451643381724,71.50819672131148,350.9016393442623,5.590163934426229,579.0,1007.0,mean
0.05187207261002324,71.50819672131148,350.88524590163934,5.60655737704918,579.0,1007.0,mean
0.05187224022605892,71.52459016393442,350.88524590163934,5.60655737704918,579.0,1007.016393442623,mean
0.05189048587734546,71.52459016393442,350.8688524590164,5.60655737704918,579.0,1007.0,mean
0.05189086823061927,71.52459016393442,350.8688524590164,5.590163934426229,579.016393442623,1007.0,mean
0.051926760141991046,71.52459016393442,350.8688524590164,5.573770491803279,579.0327868852459,1007.0,mean
0.05195286229348941,71.52459016393442,350.8524590163934,5.590163934426229,579.0327868852459,1007.0,mean
0.051961950673045626,71.52459016393442,350.8524590163934,5.573770491803279,579.0491803278688,1007.0,mean
0.051982504821899,71.52459016393442,350.8524590163934,5.557377049180328,579.0655737704918,1007.0,mean
0.051985667326929344,71.52459016393442,350.8360655737705,5.573770491803279,579.0655737704918,1007.0,mean
0.05199039656031483,71.52459016393442,350.8360655737705,5.557377049180328,579.0819672131148,1007.0,mean
0.05205865650582823,71.52459016393442,350.8196721311475,5.573770491803279,579.0819672131148,1007.0,mean
0.05214396618072235,71.52459016393442,350.8032786885246,5.590163934426229,579.0819672131148,1007.0,mean
0.05214814083870934,71.52459016393442,350.8196721311475,5.590163934426229,579.0819672131148,1007.016393442623,mean
0.052175965890448345,71.52459016393442,350.8196721311475,5.573770491803279,579.0983606557377,1007.0163934426229,mean
0.05220187624801765,71.54098360655738,350.8196721311475,5.573770491803279,579.0983606557377,1007.0327868852457,mean
0.0522440473903957,71.54098360655738,350.8196721311475,5.557377049180328,579.1147540983607,1007.0327868852459,mean
0.052284849124110896,71.54098360655738,350.8032786885246,5.573770491803279,579.1147540983607,1007.032786885246,mean
0.052307616146696406,71.54098360655738,350.8032786885246,5.557377049180328,579.1311475409836,1007.032786885246,mean
0.05232646489378216,71.54098360655738,350.8032786885246,5.540983606557377,579.1475409836065,1007.032786885246,mean
0.05234799274733731,71.54098360655738,350.78688524590166,5.557377049180328,579.1475409836065,1007.0327868852459,mean
0.05234839623222504,71.54098360655738,350.7704918032787,5.573770491803279,579.1475409836065,1007.0327868852457,mean
0.05240477090140491,71.54098360655738,350.7704918032787,5.557377049180328,579.1639344262295,1007.0327868852459,mean
0.05243845871239083,71.54098360655738,350.7704918032787,5.540983606557377,579.1803278688525,1007.032786885246,mean
0.052439763986869205,71.54098360655738,350.75409836065575,5.557377049180328,579.1803278688525,1007.032786885246,mean
0.05250219206016165,71.54098360655738,350.75409836065575,5.540983606557377,579.1967213114754,1007.032786885246,mean
0.05250737304026692,71.54098360655738,350.73770491803276,5.557377049180328,579.1967213114754,1007.0327868852459,mean
0.052514227625882384,71.54098360655738,350.73770491803276,5.540983606557377,579.2131147540983,1007.032786885246,mean
0.052571310427522056,71.54098360655738,350.73770491803276,5.524590163934426,579.2295081967213,1007.032786885246,mean
0.052586052352178,71.55737704918033,350.73770491803276,5.524590163934426,579.2295081967213,1007.0491803278688,mean
0.052587338537682674,71.55737704918033,350.72131147540983,5.540983606557377,579.2295081967213,1007.049180327869,mean
0.05261962617526566,71.55737704918033,350.73770491803276,5.540983606557377,579.2295081967213,1007.0655737704918,mean
0.05263773729547795,71.55737704918033,350.72131147540983,5.557377049180328,579.2295081967213,1007.0655737704918,mean
0.05269908857813811,71.54098360655738,350.72131147540983,5.557377049180328,579.2295081967213,1007.0491803278688,mean
0.052707154388905116,71.55737704918033,350.72131147540983,5.557377049180328,579.2295081967213,1007.0655737704918,mean
0.05270915240439915,71.55737704918033,350.7049180327869,5.573770491803279,579.2295081967213,1007.0655737704918,mean
0.052710462482996726,71.57377049180327,350.7049180327869,5.573770491803279,579.2295081967213,1007.0819672131147,mean
0.05277040166495045,71.57377049180327,350.7049180327869,5.557377049180328,579.2459016393443,1007.0819672131148,mean
0.05279180323751101,71.57377049180327,350.6885245901639,5.573770491803279,579.2459016393443,1007.0819672131147,mean
0.05279423911900072,71.57377049180327,350.672131147541,5.573770491803279,579.2459016393443,1007.0655737704918,mean
0.05279966756138549,71.59016393442623,350.672131147541,5.573770491803279,579.2459016393443,1007.0819672131148,mean
0.05283677379941169,71.59016393442623,350.655737704918,5.590163934426229,579.2459016393443,1007.0819672131148,mean
0.05285717286216516,71.59016393442623,350.6393442622951,5.60655737704918,579.2459016393443,1007.0819672131148,mean
0.05286591640809107,71.59016393442623,350.62295081967216,5.622950819672131,579.2459016393443,1007.0819672131149,mean
0.05286988044024373,71.59016393442623,350.62295081967216,5.60655737704918,579.2622950819672,1007.0819672131147,mean
0.05288223658755508,71.59016393442623,350.62295081967216,5.590163934426229,579.2786885245902,1007.0819672131148,mean
0.05288786199244301,71.60655737704919,350.62295081967216,5.590163934426229,579.2786885245902,1007.0983606557377,mean
0.05290930660123741,71.60655737704919,350.62295081967216,5.573770491803279,579.2950819672132,1007.0983606557377,mean
0.05293692324201123,71.62295081967213,350.62295081967216,5.573770491803279,579.2950819672132,1007.1147540983607,mean
0.05294309229849184,71.62295081967213,350.60655737704917,5.590163934426229,579.2950819672132,1007.1147540983607,mean
0.05294652511220542,71.63934426229508,350.60655737704917,5.590163934426229,579.2950819672132,1007.1311475409836,mean
0.05295267316415529,71.63934426229508,350.60655737704917,5.573770491803279,579.311475409836,1007.1311475409835,mean
0.05296414795815788,71.65573770491804,350.60655737704917,5.573770491803279,579.311475409836,1007.1475409836064,mean
0.052986340529245446,71.65573770491804,350.60655737704917,5.557377049180328,579.327868852459,1007.1475409836065,mean
0.05299277091081933,71.65573770491804,350.60655737704917,5.557377049180328,579.311475409836,1007.1311475409835,mean
0.053003909303870604,71.67213114754098,350.60655737704917,5.557377049180328,579.311475409836,1007.1475409836065,mean
0.05301138657242463,71.68852459016394,350.60655737704917,5.557377049180328,579.311475409836,1007.1639344262294,mean
0.053018796000071935,71.68852459016394,350.60655737704917,5.540983606557377,579.327868852459,1007.1639344262295,mean
0.053033522512564074,71.70491803278688,350.60655737704917,5.540983606557377,579.327868852459,1007.1803278688524,mean
0.05310394491173699,71.72131147540983,350.60655737704917,5.540983606557377,579.327868852459,1007.1967213114754,mean
0.05311918619982046,71.73770491803279,350.60655737704917,5.540983606557377,579.327868852459,1007.2131147540983,mean
0.0531257674444043,71.73770491803279,350.60655737704917,5.524590163934426,579.344262295082,1007.2131147540983,mean
0.0531309681027676,71.73770491803279,350.60655737704917,5.508196721311475,579.360655737705,1007.2131147540985,mean
0.05314351244209512,71.75409836065573,350.60655737704917,5.508196721311475,579.360655737705,1007.2295081967213,mean
0.05314965754454594,71.75409836065573,350.59016393442624,5.524590163934426,579.360655737705,1007.2295081967213,mean
0.053156230537070394,71.75409836065573,350.60655737704917,5.524590163934426,579.360655737705,1007.2459016393443,mean
0.05315807697841765,71.75409836065573,350.60655737704917,5.508196721311475,579.3770491803278,1007.2459016393443,mean
0.05316431345603397,71.77049180327869,350.60655737704917,5.508196721311475,579.3770491803278,1007.2622950819672,mean
0.053178234928047595,71.77049180327869,350.60655737704917,5.491803278688525,579.3934426229508,1007.2622950819672,mean
0.053178874326582234,71.77049180327869,350.59016393442624,5.508196721311475,579.3934426229508,1007.2622950819673,mean
0.05321197264855517,71.78688524590164,350.59016393442624,5.508196721311475,579.3934426229508,1007.2786885245903,mean
0.053230240822617916,71.78688524590164,350.59016393442624,5.491803278688525,579.4098360655738,1007.2786885245903,mean
0.053237875556969114,71.78688524590164,350.59016393442624,5.475409836065574,579.4262295081967,1007.2786885245902,mean
0.05325200014976589,71.78688524590164,350.60655737704917,5.475409836065574,579.4262295081967,1007.295081967213,mean
0.053263048265674406,71.78688524590164,350.60655737704917,5.475409836065574,579.4098360655738,1007.2786885245903,mean
0.05327241673184169,71.78688524590164,350.60655737704917,5.475409836065574,579.3934426229508,1007.2622950819673,mean
0.05332837071885239,71.78688524590164,350.59016393442624,5.491803278688525,579.3934426229508,1007.2622950819673,mean
0.053344248859487485,71.78688524590164,350.57377049180326,5.508196721311475,579.3934426229508,1007.2622950819673,mean
0.05335280523324537,71.78688524590164,350.57377049180326,5.491803278688525,579.4098360655738,1007.2622950819673,mean
0.0533736108487175,71.78688524590164,350.55737704918033,5.491803278688525,579.4098360655738,1007.2459016393443,mean
0.05337419697048283,71.78688524590164,350.5409836065574,5.508196721311475,579.4098360655738,1007.2459016393443,mean
0.05338573445247357,71.78688524590164,350.5245901639344,5.524590163934426,579.4098360655738,1007.2459016393443,mean
0.05340804914361066,71.80327868852459,350.5245901639344,5.524590163934426,579.4098360655738,1007.2622950819673,mean
0.05340957071739161,71.80327868852459,350.5245901639344,5.508196721311475,579.4262295081967,1007.2622950819672,mean
0.05343143672214139,71.80327868852459,350.5409836065574,5.508196721311475,579.4262295081967,1007.2786885245902,mean
0.0534491903496367,71.80327868852459,350.5245901639344,5.524590163934426,579.4262295081967,1007.27868852459,mean
0.053450745048103133,71.80327868852459,350.5245901639344,5.508196721311475,579.4426229508197,1007.2786885245902,mean
0.053453973197283865,71.80327868852459,350.5245901639344,5.491803278688525,579.4590163934427,1007.2786885245902,mean
0.05345781091132249,71.78688524590164,350.5245901639344,5.491803278688525,579.4590163934427,1007.2622950819673,mean
0.053463106253230086,71.78688524590164,350.5081967213115,5.508196721311475,579.4590163934427,1007.2622950819673,mean
0.05349747813536254,71.78688524590164,350.5081967213115,5.508196721311475,579.4426229508197,1007.2459016393443,mean
0.05349774721337051,71.78688524590164,350.5081967213115,5.491803278688525,579.4590163934427,1007.2459016393443,mean
0.053526759296246645,71.78688524590164,350.5081967213115,5.475409836065574,579.4754098360655,1007.2459016393443,mean
0.05355586638570163,71.78688524590164,350.4918032786885,5.491803278688525,579.4754098360655,1007.2459016393442,mean
0.05356020320923536,71.78688524590164,350.4754098360656,5.508196721311475,579.4754098360655,1007.2459016393443,mean
0.053563908891673506,71.78688524590164,350.4754098360656,5.508196721311475,579.4590163934427,1007.2295081967213,mean
0.053594930179379316,71.80327868852459,350.4754098360656,5.508196721311475,579.4590163934427,1007.2459016393443,mean
0.053597026206237734,71.80327868852459,350.4590163934426,5.524590163934426,579.4590163934427,1007.2459016393443,mean
0.05362078758851073,71.80327868852459,350.4590163934426,5.508196721311475,579.4754098360655,1007.2459016393442,mean
0.05362849914124399,71.80327868852459,350.4590163934426,5.491803278688525,579.4918032786885,1007.2459016393442,mean
0.05364959281241305,71.80327868852459,350.4590163934426,5.475409836065574,579.5081967213115,1007.2459016393443,mean
0.053655302018546375,71.80327868852459,350.4590163934426,5.459016393442623,579.5245901639345,1007.2459016393443,mean
0.05366067467205137,71.80327868852459,350.4590163934426,5.442622950819672,579.5409836065573,1007.2459016393442,mean
0.053665569436915035,71.80327868852459,350.4590163934426,5.426229508196721,579.5573770491803,1007.2459016393443,mean
0.05368012947406773,71.80327868852459,350.4590163934426,5.409836065573771,579.5737704918033,1007.2459016393443,mean
0.053719954491675145,71.80327868852459,350.44262295081967,5.426229508196721,579.5737704918033,1007.2459016393443,mean
0.053787924077055335,71.80327868852459,350.42622950819674,5.442622950819672,579.5737704918033,1007.2459016393443,mean
0.05379262046161643,71.80327868852459,350.42622950819674,5.426229508196721,579.5901639344262,1007.2459016393443,mean
0.05380370866023601,71.80327868852459,350.42622950819674,5.409836065573771,579.6065573770492,1007.2459016393443,mean
0.053803994234017584,71.80327868852459,350.42622950819674,5.39344262295082,579.6229508196722,1007.2459016393443,mean
0.05382391810917688,71.81967213114754,350.42622950819674,5.39344262295082,579.6229508196722,1007.2622950819673,mean
0.05382721929836657,71.8360655737705,350.42622950819674,5.39344262295082,579.6229508196722,1007.2786885245903,mean
0.05382845715413777,71.8360655737705,350.42622950819674,5.377049180327869,579.639344262295,1007.27868852459,mean
0.05383174460519143,71.8360655737705,350.40983606557376,5.39344262295082,579.639344262295,1007.27868852459,mean
0.05383850635936969,71.85245901639344,350.40983606557376,5.39344262295082,579.639344262295,1007.295081967213,mean
0.0538410621261194,71.85245901639344,350.42622950819674,5.39344262295082,579.639344262295,1007.311475409836,mean
0.053865076640321856,71.85245901639344,350.40983606557376,5.409836065573771,579.639344262295,1007.311475409836,mean
0.05387329068889429,71.85245901639344,350.40983606557376,5.39344262295082,579.655737704918,1007.311475409836,mean
0.05388430930289014,71.85245901639344,350.40983606557376,5.377049180327869,579.672131147541,1007.311475409836,mean
0.05388630006566153,71.85245901639344,350.40983606557376,5.377049180327869,579.655737704918,1007.295081967213,mean
0.05390241501437361,71.85245901639344,350.40983606557376,5.360655737704918,579.672131147541,1007.295081967213,mean
0.05391671698145737,71.85245901639344,350.40983606557376,5.344262295081967,579.688524590164,1007.2950819672132,mean
0.0539265308505353,71.85245901639344,350.42622950819674,5.344262295081967,579.688524590164,1007.3114754098361,mean
0.053965229069105065,71.85245901639344,350.40983606557376,5.360655737704918,579.688524590164,1007.311475409836,mean
0.05397424378545242,71.85245901639344,350.39344262295083,5.377049180327869,579.688524590164,1007.311475409836,mean
0.054009416618683165,71.85245901639344,350.39344262295083,5.360655737704918,579.7049180327868,1007.311475409836,mean
0.054017959869048546,71.85245901639344,350.39344262295083,5.344262295081967,579.7213114754098,1007.311475409836,mean
0.054050298369533914,71.85245901639344,350.37704918032784,5.360655737704918,579.7213114754098,1007.311475409836,mean
0.0540789708090264,71.85245901639344,350.3606557377049,5.377049180327869,579.7213114754098,1007.311475409836,mean
0.0540830566274407,71.85245901639344,350.344262295082,5.39344262295082,579.7213114754098,1007.311475409836,mean
0.05411077190634352,71.85245901639344,350.327868852459,5.409836065573771,579.7213114754098,1007.311475409836,mean
0.054113516082903663,71.85245901639344,350.344262295082,5.409836065573771,579.7213114754098,1007.327868852459,mean
0.054118356141726776,71.85245901639344,350.327868852459,5.409836065573771,579.7213114754098,1007.311475409836,mean
0.05411917585827201,71.85245901639344,350.327868852459,5.39344262295082,579.7377049180328,1007.311475409836,mean
0.054125974856731845,71.8688524590164,350.327868852459,5.39344262295082,579.7377049180328,1007.327868852459,mean
0.054127848839593484,71.8688524590164,350.327868852459,5.377049180327869,579.7540983606557,1007.327868852459,mean
0.05414504840454775,71.8688524590164,350.327868852459,5.360655737704918,579.7704918032787,1007.327868852459,mean
0.05415271412465819,71.8688524590164,350.3114754098361,5.377049180327869,579.7704918032787,1007.327868852459,mean
0.05416198766906448,71.88524590163935,350.3114754098361,5.377049180327869,579.7704918032787,1007.344262295082,mean
