   7.2614052e+00	   5.5789021e+00	   6.8649888e+00	   5.7753205e+00	   4.2400647e+00	   4.4228993e+00	   8.1205245e-01	   9.2931543e-01	   4.4128412e-01	
   1.3724131e+01	   6.5239977e+00	   1.2909801e+01	   7.0534473e+00	   5.2688064e+00	   4.3864296e+00	   1.3115966e+00	   7.9535268e-01	   2.3880362e-01	
   8.9002089e+00	   4.2899981e+00	   2.1250876e+01	   6.3609804e+00	   5.7240178e+00	   4.8687538e+00	   2.2072654e+00	   8.6100336e-01	   4.1171177e-01	
   9.9866907e+00	   4.2307300e+00	   8.8218404e+00	   5.7257889e+00	   4.6228772e+00	   4.8314124e+00	   2.6963748e+00	   5.5503479e-01	   3.5809726e-01	
   2.5622653e+01	   3.9564119e+00	   2.4176350e+01	   5.3635624e+00	   4.6705417e+00	   4.6757294e+00	   9.2384048e-01	   6.8044138e-01	   3.8616985e-01	
   3.3172771e+01	   6.1166419e+00	   1.4780180e+01	   6.2875345e+00	   3.9895155e+00	   5.6448912e+00	   1.6725660e+00	   1.0938128e+00	   3.8414611e-01	
   3.3590392e+01	   4.2449821e+00	   1.2030334e+01	   7.2779865e+00	   5.0232477e+00	   5.4602517e+00	   1.3411017e+00	   1.0165897e+00	   2.1578862e-01	
   1.5520040e+01	   8.2683125e+00	   9.7646142e+00	   6.7341483e+00	   4.1025364e+00	   6.0004281e+00	   2.6241946e+00	   1.2823787e+00	   3.6340767e-01	
   7.3910248e+00	   1.0018314e+01	   1.5405189e+01	   5.3391980e+00	   6.0858336e+00	   6.2004530e+00	   1.9323460e+00	   1.1963304e+00	   3.5011643e-01	
   1.3855378e+01	   7.7125896e+00	   5.0806626e+00	   5.9039809e+00	   6.1211462e+00	   7.1495082e+00	   3.4899948e+00	   1.1779256e+00	   4.3805799e-01	
   2.0493056e+01	   8.1104442e+00	   7.5794407e+00	   6.3449451e+00	   5.9310304e+00	   6.7432745e+00	   1.7125270e+00	   1.2454438e+00	   1.2606222e-01	
   1.0887738e+01	   7.6788457e+00	   2.5907015e+00	   6.1676644e+00	   5.2374355e+00	   5.9613904e+00	   1.1336047e+00	   1.2315550e+00	   6.3137238e-01	
   2.0197390e+01	   9.7949076e+00	   1.3401254e+01	   5.9325291e+00	   4.4751327e+00	   6.1139546e+00	   8.8748089e-01	   1.4397630e+00	   5.3416274e-01	
   5.8789320e+00	   3.4025994e+00	   7.8043438e+00	   5.0986731e+00	   3.8840640e+00	   7.0960044e+00	   9.9339019e-01	   1.3332093e+00	   3.6189494e-01	
   1.0109312e+01	   1.6524820e+01	   1.1764925e+01	   4.8176199e+00	   4.6669330e+00	   6.7773529e+00	   9.0821905e-01	   1.5300961e+00	   7.2485422e-01	
   7.0850587e+00	   1.4020034e+01	   4.2061820e+00	   5.9388362e+00	   4.4743282e+00	   7.3464517e+00	   9.4117716e-01	   1.2582880e+00	   3.9966935e-01	
   6.6879052e+00	   1.1947014e+01	   4.6004264e+00	   6.3426352e+00	   5.0007712e+00	   6.4889609e+00	   8.9373846e-01	   8.4787154e-01	   5.8270007e-01	
   8.1692852e+00	   5.1142854e+00	   7.8136656e+00	   6.0485647e+00	   5.7388460e+00	   5.6018861e+00	   1.2936452e+00	   4.1038379e-01	   6.2332210e-01	
   1.1972324e+01	   5.0190974e+00	   7.8938923e+00	   6.2195586e+00	   5.7427556e+00	   5.9726654e+00	   1.2420802e+00	   4.5424287e-01	   4.3994203e-01	
   1.2600401e+01	   7.7139906e+00	   1.1897380e+01	   5.9560626e+00	   4.1854107e+00	   5.0803552e+00	   1.5823357e+00	   3.6748711e-01	   5.2977795e-01	
   1.4543747e+01	   4.2144825e+00	   1.7972175e+01	   6.0565884e+00	   4.3286720e+00	   4.7202906e+00	   6.7518867e-01	   6.2160230e-01	   9.5947712e-01	
   6.0364677e+00	   1.3346287e+01	   1.3799858e+01	   5.9607572e+00	   4.5659296e+00	   3.7948078e+00	   1.6639638e+00	   7.8463598e-01	   3.9727447e-01	
   1.6854470e+01	   1.1922662e+01	   1.8346207e+01	   5.7940444e+00	   5.2645258e+00	   5.1131239e+00	   7.3124382e-01	   1.2104357e+00	   4.0568389e-01	
   2.6574671e+01	   4.6972790e+00	   3.6953521e+01	   5.8908360e+00	   5.9368224e+00	   5.5866208e+00	   6.5380334e-01	   6.8303026e-01	   4.6527508e-01	
   1.0055417e+01	   5.9163101e+00	   3.5456883e+01	   5.9793888e+00	   6.0652857e+00	   5.7127548e+00	   1.4064154e+00	   8.9918548e-01	   6.9381908e-01	
   2.6366222e+01	   7.9925922e+00	   4.7930786e+01	   6.9189250e+00	   6.2137133e+00	   6.1703932e+00	   1.0495803e+00	   9.4722963e-01	   5.8467536e-01	
   1.9292456e+01	   6.6630004e+00	   3.6713995e+01	   7.2810918e+00	   4.7794630e+00	   4.8913266e+00	   3.2134943e+00	   5.4207497e-01	   7.6548340e-01	
   1.3023988e+01	   5.4399005e+00	   3.6455510e+01	   5.8898202e+00	   5.0945015e+00	   5.3271505e+00	   3.6215559e+00	   9.5775288e-01	   9.9180970e-01	
   1.2143696e+01	   4.9689194e+00	   1.7914939e+01	   5.6747142e+00	   5.0318141e+00	   5.1999938e+00	   2.2721525e+00	   1.0586641e+00	   4.5112896e-01	
   1.1837407e+01	   1.7811326e+01	   8.4260440e+00	   5.6408006e+00	   5.4486830e+00	   4.2779060e+00	   1.3895333e+00	   1.3718647e+00	   6.8057967e-01	
   1.0596165e+01	   1.6578290e+01	   2.4708896e+01	   5.2927604e+00	   4.3734545e+00	   4.3901778e+00	   1.6971009e+00	   7.6299791e-01	   2.1941187e-01	
   1.6026367e+01	   1.8243119e+01	   8.3194679e+00	   6.1504199e+00	   5.2973286e+00	   4.5281547e+00	   2.9089385e+00	   5.8683566e-01	   2.7237065e-01	
   1.8616603e+01	   2.3450742e+01	   5.9138705e+00	   5.2970708e+00	   5.5722376e+00	   4.2913919e+00	   3.5497690e-01	   8.1880682e-01	   2.2498768e-01	
   3.7637930e+01	   1.9366049e+01	   2.2620785e+01	   5.8524531e+00	   5.9030968e+00	   4.5774466e+00	   8.0050505e-01	   6.8274643e-01	   5.2673518e-01	
   2.4814553e+01	   1.5353428e+01	   1.4160235e+01	   5.7762599e+00	   5.8930766e+00	   4.3164754e+00	   1.1012063e+00	   1.0468454e+00	   5.5690515e-01	
   6.3265809e+00	   1.5882057e+01	   1.0979382e+01	   6.8351441e+00	   5.4769847e+00	   4.6157882e+00	   1.5550939e+00	   6.0254337e-01	   6.5940679e-01	
   1.1101946e+01	   8.8455334e+00	   8.0974720e+00	   5.2090342e+00	   5.1957253e+00	   4.7446713e+00	   5.7531052e-01	   4.4306967e-01	   3.4922010e-01	
   4.9762159e+00	   6.7341797e+00	   2.1079270e+01	   5.0489872e+00	   5.2158068e+00	   4.2730250e+00	   9.6418388e-01	   6.2033995e-01	   8.9359424e-01	
   1.2156901e+01	   5.8539128e+00	   1.6418433e+01	   6.0293805e+00	   5.9504192e+00	   5.5130128e+00	   1.8156130e+00	   6.5325855e-01	   4.4284327e-01	
   2.0868923e+01	   8.7039577e+00	   1.1623300e+01	   6.6285560e+00	   5.4394336e+00	   4.6361783e+00	   1.9488765e+00	   7.2209494e-01	   5.5019329e-01	
   3.4754542e+01	   8.2994790e+00	   1.4618049e+01	   6.0585055e+00	   4.7767928e+00	   4.1556156e+00	   2.3601513e+00	   5.9804024e-01	   5.3053666e-01	
   3.2515112e+01	   3.1237035e+00	   8.1567227e+00	   6.0216111e+00	   5.8875305e+00	   4.7107650e+00	   1.1138894e+00	   7.2926515e-01	   3.7981694e-01	
   4.2058774e+01	   1.2711681e+01	   2.1750331e+01	   6.6695522e+00	   4.7642597e+00	   5.0048819e+00	   1.2965382e+00	   8.6418397e-01	   4.5889157e-01	
