   7.8819004e-01	   3.8827870e-01	
   1.0083967e+00	   3.9333546e-01	
   9.8740121e-01	   3.5780585e-01	
   1.1863729e+00	   3.7244955e-01	
   1.1942481e+00	   3.9807525e-01	
   1.0046990e+00	   4.0126060e-01	
   9.4065828e-01	   3.5369150e-01	
   8.0330813e-01	   3.5121900e-01	
   7.5163421e-01	   2.9781770e-01	
   1.2267873e+00	   3.5149702e-01	
   1.2267873e+00	   3.5149702e-01	
   1.2379928e+00	   3.9746689e-01	
   1.0855271e+00	   3.6673352e-01	
   9.9323949e-01	   3.6276560e-01	
   9.9323949e-01	   3.6276560e-01	
   1.2549823e+00	   3.5963561e-01	
   1.1923883e+00	   3.7544424e-01	
   9.8098613e-01	   3.7708338e-01	
   9.9759928e-01	   3.9353674e-01	
   1.2874943e+00	   3.9810631e-01	
   8.1652435e-01	   4.5282167e-01	
   1.1297560e+00	   3.4944951e-01	
   9.6398901e-01	   4.5231061e-01	
   1.1540794e+00	   3.9590535e-01	
   9.7910260e-01	   4.4432608e-01	
   1.0651356e+00	   2.4496521e-01	
   7.6401758e-01	   4.1111470e-01	
   1.5419190e+00	   3.8882056e-01	
   1.5275366e+00	   3.7776170e-01	
   1.6036666e+00	   4.1116727e-01	
   1.2572249e+00	   4.2690445e-01	
   1.0185059e+00	   3.1533381e-01	
   1.5323937e+00	   3.9313792e-01	
   1.0851465e+00	   3.9780000e-01	
   1.4120307e+00	   3.9672674e-01	
   9.0893163e-01	   3.6481904e-01	
   1.2515468e+00	   3.2463392e-01	
   1.0428086e+00	   3.4118998e-01	
   1.1069608e+00	   3.3590655e-01	
   1.2538532e+00	   3.2414709e-01	
   1.1056173e+00	   4.5430931e-01	
   9.6699574e-01	   3.3847044e-01	
   1.1383948e+00	   4.6287272e-01	
   1.0312699e+00	   4.9635433e-01	
   1.3702069e+00	   4.1016916e-01	
   1.2553826e+00	   3.5141753e-01	
   1.4385249e+00	   3.6468166e-01	
   8.8538006e-01	   3.9151582e-01	
   1.5609735e+00	   3.6209799e-01	
   1.0756289e+00	   3.5988164e-01	
   9.5639811e-01	   4.0306884e-01	
   1.0426644e+00	   3.4466630e-01	
   9.3763262e-01	   3.7646110e-01	
   8.1728570e-01	   3.9006663e-01	
   7.6124009e-01	   3.6799945e-01	
   9.1947247e-01	   3.7752673e-01	
   9.5152282e-01	   4.3965642e-01	
   1.2459461e+00	   3.8161826e-01	
   1.1838354e+00	   4.1047863e-01	
   5.6375406e-01	   3.8098003e-01	
   1.0083602e+00	   3.5630318e-01	
   9.9621948e-01	   3.1788648e-01	
   1.1358270e+00	   3.4394760e-01	
   1.3976125e+00	   3.9288888e-01	
   8.4322549e-01	   3.4737230e-01	
   8.4322549e-01	   3.4737230e-01	
   1.2089912e+00	   4.6768479e-01	
   7.9072052e-01	   4.8093198e-01	
   6.9716637e-01	   2.8962544e-01	
   1.4223451e+00	   3.4837831e-01	
   1.0793506e+00	   3.6188115e-01	
   1.2884790e+00	   3.8515571e-01	
   1.0266367e+00	   3.6541867e-01	
   1.1807653e+00	   3.9781545e-01	
   1.6177576e+00	   3.4461838e-01	
   1.4509880e+00	   3.6112234e-01	
   1.0515737e+00	   3.3118890e-01	
   8.9861325e-01	   4.0677057e-01	
   6.4655287e-01	   3.9339319e-01	
   7.5981641e-01	   4.4003446e-01	
   8.6780056e-01	   3.9889065e-01	
   1.4840520e+00	   3.8576064e-01	
   9.7311567e-01	   3.6483056e-01	
   1.2196599e+00	   3.9256926e-01	
   1.1621060e+00	   3.4499827e-01	
   1.3154519e+00	   3.5618245e-01	
   1.3362857e+00	   3.7449635e-01	
   1.5471134e+00	   3.6743212e-01	
   1.2846871e+00	   3.2929634e-01	
   1.0778671e+00	   4.0024296e-01	
   1.0494247e+00	   3.5752751e-01	
   1.0418298e+00	   3.7598983e-01	
   1.4573838e+00	   3.2981118e-01	
   1.1296953e+00	   3.6918195e-01	
   8.2557701e-01	   3.0391081e-01	
   1.2866209e+00	   3.4165280e-01	
   1.2023088e+00	   3.3898670e-01	
   1.7200084e+00	   3.6063006e-01	
   1.2025801e+00	   3.8010848e-01	
   1.2025801e+00	   3.8010848e-01	
   1.2643778e+00	   4.0062922e-01	
   9.7581939e-01	   4.1159491e-01	
   7.9855625e-01	   3.9119850e-01	
   8.8772756e-01	   3.4313614e-01	
   6.2299459e-01	   3.5336975e-01	
   1.1309313e+00	   3.1248385e-01	
   1.3768877e+00	   3.9944682e-01	
   1.2425249e+00	   3.4974364e-01	
   1.1047271e+00	   4.2755601e-01	
   1.2805940e+00	   4.1396670e-01	
   1.8881102e+00	   3.6273624e-01	
   1.1819830e+00	   3.9714064e-01	
   1.0116492e+00	   4.2160631e-01	
   1.1701430e+00	   3.4806139e-01	
   1.3639521e+00	   3.8628500e-01	
   1.4195806e+00	   3.2889359e-01	
   1.1992262e+00	   4.2309957e-01	
   1.5312631e+00	   3.7535384e-01	
   1.2235776e+00	   3.7253360e-01	
   8.5309348e-01	   3.2748440e-01	
   1.0665395e+00	   3.1612913e-01	
   1.5544954e+00	   3.6370304e-01	
   1.2800961e+00	   3.4243212e-01	
   1.6650158e+00	   4.1553729e-01	
   1.7162376e+00	   4.0577430e-01	
   2.1657107e+00	   4.4024677e-01	
   2.2134177e+00	   4.4803996e-01	
   1.3753077e+00	   3.8318299e-01	
   1.3390813e+00	   2.7337516e-01	
   1.1693843e+00	   3.6838251e-01	
   1.2717062e+00	   4.0643656e-01	
   1.0942444e+00	   3.8805451e-01	
   1.3955806e+00	   3.9098677e-01	
   1.2256589e+00	   3.0186320e-01	
   1.3552080e+00	   3.9729911e-01	
   1.5589272e+00	   3.8139912e-01	
   1.5691771e+00	   4.3386995e-01	
   1.0283357e+00	   3.7697856e-01	
   9.7932017e-01	   4.1205185e-01	
   1.7418640e+00	   3.6088431e-01	
   1.6099062e+00	   3.5203956e-01	
   2.1758397e+00	   3.7487775e-01	
   2.1689804e+00	   3.6015137e-01	
   1.7946077e+00	   4.0690139e-01	
   1.1142649e+00	   3.5271765e-01	
   1.2483605e+00	   4.7234119e-01	
   1.7649695e+00	   3.8470067e-01	
   1.0948053e+00	   4.4531956e-01	
   8.6100415e-01	   3.5889799e-01	
   1.1361314e+00	   3.8273269e-01	
   1.0332020e+00	   4.6945470e-01	
   1.2243024e+00	   4.1259378e-01	
   1.2810580e+00	   3.5435510e-01	
   1.1736534e+00	   3.7423680e-01	
   1.2602998e+00	   3.2678926e-01	
   1.1632346e+00	   3.5184863e-01	
   1.1471059e+00	   3.7300222e-01	
   1.6056868e+00	   4.1151999e-01	
   1.4877618e+00	   3.4644769e-01	
   1.5157082e+00	   3.8195480e-01	
   1.7678565e+00	   3.2575830e-01	
   1.1789508e+00	   3.2187601e-01	
   1.0233956e+00	   3.8364832e-01	
   8.9757709e-01	   3.2789293e-01	
   9.9999578e-01	   4.0421709e-01	
   1.0403780e+00	   3.1781921e-01	
   1.1464534e+00	   4.1162384e-01	
   1.1066134e+00	   3.1192399e-01	
   1.1790020e+00	   3.5730135e-01	
   1.2970090e+00	   3.6991231e-01	
   1.1170483e+00	   3.6674474e-01	
   9.9992237e-01	   3.3660937e-01	
   1.0146562e+00	   2.8854575e-01	
   1.3408090e+00	   3.6656751e-01	
   1.5123471e+00	   3.7904478e-01	
   1.6162502e+00	   3.6110384e-01	
   8.8447091e-01	   3.7400830e-01	
   9.5733546e-01	   3.9015492e-01	
   8.3369387e-01	   3.3167621e-01	
   1.2559727e+00	   4.1802526e-01	
   1.3945177e+00	   3.2944874e-01	
   1.6945876e+00	   3.9444071e-01	
   1.8635677e+00	   3.5980494e-01	
   9.7936577e-01	   3.4132228e-01	
   1.1325600e+00	   4.0549602e-01	
   1.6987831e+00	   3.3472265e-01	
   1.5723169e+00	   3.3752645e-01	
   1.6293013e+00	   3.5881788e-01	
   1.4261530e+00	   3.7610422e-01	
   1.2635264e+00	   3.5575791e-01	
   1.4671538e+00	   3.1865433e-01	
   9.6741626e-01	   3.6743994e-01	
   1.1203499e+00	   3.9470866e-01	
   1.3149357e+00	   3.4162743e-01	
   1.1977128e+00	   4.0625696e-01	
   1.1395320e+00	   3.4520626e-01	
   1.1280638e+00	   3.4068691e-01	
   1.1033987e+00	   3.7928325e-01	
   1.3337179e+00	   3.4297860e-01	
   1.7467744e+00	   3.6825725e-01	
   1.0138853e+00	   3.6601434e-01	
   1.6655027e+00	   3.3435514e-01	
   1.9251332e+00	   3.5438631e-01	
   1.1756640e+00	   3.6477485e-01	
   9.7025387e-01	   3.4229515e-01	
   1.0160501e+00	   3.4344816e-01	
   7.3669531e-01	   3.5668517e-01	
   8.3349398e-01	   3.4964829e-01	
   9.9573189e-01	   3.1649869e-01	
   1.0875225e+00	   4.2486554e-01	
   1.0237807e+00	   3.7769471e-01	
   6.7711453e-01	   3.7159651e-01	
   9.1645371e-01	   3.2657334e-01	
   9.7670891e-01	   3.8396123e-01	
   1.3538362e+00	   3.4044268e-01	
   1.2869897e+00	   3.9410105e-01	
   8.7650263e-01	   3.8805564e-01	
   1.0629005e+00	   4.0717918e-01	
   1.6785861e+00	   4.7177796e-01	
   1.4726597e+00	   3.7494003e-01	
   1.4277876e+00	   3.1847488e-01	
   1.4492166e+00	   3.6279991e-01	
   1.1416845e+00	   3.3256217e-01	
   1.2518746e+00	   4.3308690e-01	
   1.0435860e+00	   3.3041771e-01	
   7.0175129e-01	   3.2983693e-01	
   8.6927712e-01	   2.9245178e-01	
   1.0050486e+00	   3.2467899e-01	
   1.0696656e+00	   3.9971944e-01	
   1.3842236e+00	   3.5283664e-01	
   1.2573918e+00	   3.1848680e-01	
   1.4259238e+00	   3.6789976e-01	
   1.5058525e+00	   3.8548744e-01	
   1.2829079e+00	   3.1851592e-01	
   7.6613233e-01	   3.3732076e-01	
   1.2544017e+00	   3.7491504e-01	
   1.2286541e+00	   3.4214722e-01	
   1.1558302e+00	   3.5769831e-01	
   1.1573989e+00	   3.8691288e-01	
   1.4573413e+00	   3.6719902e-01	
   1.8854170e+00	   3.5430931e-01	
   1.1685629e+00	   2.7712029e-01	
   1.4250223e+00	   3.4369237e-01	
   9.2511217e-01	   4.5908549e-01	
   1.5585242e+00	   3.6713691e-01	
   1.0444730e+00	   3.8285017e-01	
   9.0456340e-01	   3.6056469e-01	
   1.2169587e+00	   3.4322908e-01	
   1.2523604e+00	   4.2648154e-01	
   1.3283953e+00	   3.8121330e-01	
   9.7557675e-01	   3.6777486e-01	
   1.1337867e+00	   3.4217967e-01	
   1.2538037e+00	   4.6071759e-01	
   1.3944369e+00	   3.8382403e-01	
   9.9364668e-01	   3.6427133e-01	
   1.2626610e+00	   3.6446292e-01	
   1.1974610e+00	   3.3380696e-01	
   1.0876951e+00	   3.4846365e-01	
   1.0017776e+00	   3.9569633e-01	
   1.3112292e+00	   3.5931366e-01	
   1.0025368e+00	   3.0751472e-01	
   1.0764742e+00	   3.5927970e-01	
   1.1523537e+00	   4.1533929e-01	
   9.3448808e-01	   3.2990322e-01	
   7.5026699e-01	   3.5325471e-01	
   1.0073392e+00	   3.8963173e-01	
   1.0554598e+00	   3.2037826e-01	
   1.2509864e+00	   3.4201426e-01	
   1.2245663e+00	   3.3231413e-01	
   1.1946090e+00	   3.6286502e-01	
   1.2268975e+00	   4.4083203e-01	
   1.2553234e+00	   3.7271361e-01	
   1.0347504e+00	   4.0644440e-01	
   1.3080532e+00	   3.7679933e-01	
   7.6771081e-01	   3.6950460e-01	
   1.3364396e+00	   4.1047277e-01	
   1.3577456e+00	   3.6652690e-01	
   1.2300942e+00	   3.3149695e-01	
   1.1503065e+00	   3.4496692e-01	
   1.1231068e+00	   3.7684643e-01	
   1.5451576e+00	   3.8447645e-01	
   9.9257204e-01	   3.8543087e-01	
   1.0170126e+00	   4.0421977e-01	
   9.1660225e-01	   3.3786833e-01	
   1.1915361e+00	   4.3050640e-01	
   1.4421795e+00	   3.0972791e-01	
   9.8035251e-01	   4.2483430e-01	
   8.6522207e-01	   3.6987576e-01	
   1.6161948e+00	   3.0471768e-01	
   1.0314075e+00	   4.1007043e-01	
   1.0980681e+00	   4.2262182e-01	
   1.0260007e+00	   3.5648040e-01	
   1.0058321e+00	   3.6323213e-01	
   7.7939838e-01	   2.9148950e-01	
   8.0439171e-01	   3.3094013e-01	
   9.4143492e-01	   2.4584804e-01	
   8.5842542e-01	   3.0022867e-01	
   1.0392273e+00	   3.8303039e-01	
   1.5522519e+00	   3.9630792e-01	
   1.0162692e+00	   3.7697654e-01	
   8.7602070e-01	   3.6453078e-01	
   9.4396583e-01	   3.1757865e-01	
   1.2491044e+00	   3.2331094e-01	
   1.0473349e+00	   3.9268004e-01	
   1.1897433e+00	   3.9587835e-01	
   1.1645382e+00	   3.5827740e-01	
   8.7668485e-01	   3.7691731e-01	
   1.0812043e+00	   3.4664898e-01	
   8.9258769e-01	   3.8044518e-01	
   1.0082710e+00	   3.2728662e-01	
   9.2223672e-01	   3.4624411e-01	
   1.1559591e+00	   3.6968853e-01	
   1.1973538e+00	   3.1731904e-01	
   7.4007140e-01	   2.4203328e-01	
   1.3163825e+00	   4.4074613e-01	
   1.4062480e+00	   3.0274255e-01	
   1.2285995e+00	   3.5174278e-01	
   1.0085830e+00	   2.8171234e-01	
   1.3038746e+00	   3.9725593e-01	
   1.1383453e+00	   2.7367469e-01	
   8.9098750e-01	   3.3067144e-01	
   9.5380694e-01	   3.6641661e-01	
   1.0169361e+00	   4.0377827e-01	
   1.2166414e+00	   4.4870960e-01	
   9.7892412e-01	   3.2430101e-01	
   1.0833650e+00	   3.2324777e-01	
   1.4582404e+00	   3.6074637e-01	
   1.2976491e+00	   3.1847154e-01	
   1.5043261e+00	   3.7562628e-01	
   1.3090411e+00	   3.4298557e-01	
   1.2382801e+00	   3.9109708e-01	
   1.3789201e+00	   4.2300958e-01	
   1.5868008e+00	   3.9876855e-01	
   1.3073771e+00	   3.8468349e-01	
   9.9914446e-01	   3.7556388e-01	
   7.8740952e-01	   4.3233649e-01	
   1.2932526e+00	   4.2939360e-01	
   9.8940661e-01	   3.4974914e-01	
   8.6639486e-01	   3.7130186e-01	
   1.0834298e+00	   3.4449016e-01	
   1.0124869e+00	   3.5579496e-01	
   1.1226434e+00	   3.2794113e-01	
   9.2630181e-01	   4.8665129e-01	
   7.6708414e-01	   4.0510973e-01	
   9.7926183e-01	   3.5552677e-01	
   1.0504633e+00	   3.9395532e-01	
   9.0841234e-01	   3.8339729e-01	
   9.7135935e-01	   3.9949481e-01	
   7.8844230e-01	   3.3570852e-01	
   8.7583520e-01	   4.2473033e-01	
   1.0593592e+00	   4.1506233e-01	
   7.9931768e-01	   4.2505688e-01	
   1.1007069e+00	   3.2804323e-01	
   9.0304816e-01	   3.6402239e-01	
   1.1073912e+00	   3.2514151e-01	
   1.2582348e+00	   4.0133809e-01	
   1.7462474e+00	   3.3244980e-01	
   1.2263569e+00	   3.9792703e-01	
   1.3149655e+00	   3.2877492e-01	
   1.6710821e+00	   3.8790253e-01	
   1.4351529e+00	   3.5218941e-01	
   1.0219753e+00	   3.9392502e-01	
   1.3697630e+00	   3.4343995e-01	
   8.6655752e-01	   5.6290171e-01	
   8.2317279e-01	   3.9205660e-01	
   1.2934519e+00	   3.6292975e-01	
   1.3296552e+00	   4.2330194e-01	
   1.3047860e+00	   4.1290783e-01	
   1.5207522e+00	   3.5013047e-01	
   9.2444777e-01	   3.2750279e-01	
   1.1049736e+00	   3.0540075e-01	
   1.2745824e+00	   2.6758665e-01	
   1.7195187e+00	   3.9613458e-01	
   1.7371791e+00	   3.6958937e-01	
   1.5330850e+00	   3.7360304e-01	
   1.2578488e+00	   3.9715268e-01	
   1.1034122e+00	   3.4312979e-01	
   9.6388038e-01	   3.3379195e-01	
   8.5304597e-01	   3.2592057e-01	
   1.1353868e+00	   3.6025987e-01	
   1.1486293e+00	   3.1238438e-01	
   1.0021233e+00	   3.2826163e-01	
   1.1689625e+00	   3.9197557e-01	
   1.2171074e+00	   4.0360909e-01	
   6.8589506e-01	   4.2433309e-01	
   1.2058461e+00	   3.3214037e-01	
   1.2500849e+00	   2.9418460e-01	
   1.6618089e+00	   2.7282800e-01	
   1.8063734e+00	   3.6994808e-01	
   1.4359605e+00	   3.7427285e-01	
   1.3286733e+00	   4.3539752e-01	
   1.3893822e+00	   3.8877984e-01	
   1.2269392e+00	   3.8656993e-01	
   9.5705354e-01	   3.5349072e-01	
   1.0360520e+00	   3.6961597e-01	
   1.1777427e+00	   3.4871414e-01	
   1.0644489e+00	   3.6501217e-01	
   1.0906265e+00	   3.2175000e-01	
   1.1314609e+00	   3.6780814e-01	
   9.3416217e-01	   4.0893409e-01	
   1.3725218e+00	   3.9160249e-01	
   1.6696576e+00	   3.9227020e-01	
   1.4336335e+00	   3.8216702e-01	
   1.1474092e+00	   3.7481594e-01	
   1.0924531e+00	   3.0751459e-01	
   1.0971005e+00	   3.8893546e-01	
   1.1528034e+00	   3.2610545e-01	
   9.4332032e-01	   3.9057957e-01	
   1.5183352e+00	   3.2461114e-01	
   9.1178097e-01	   3.2850836e-01	
   1.3476469e+00	   3.4194681e-01	
   7.7046698e-01	   3.2784351e-01	
   1.1497581e+00	   3.9625945e-01	
   1.4711485e+00	   3.3095273e-01	
   1.8318240e+00	   4.1124510e-01	
   1.9119004e+00	   3.5142393e-01	
   1.6603218e+00	   4.0193101e-01	
   1.9142713e+00	   4.3911863e-01	
   1.5485200e+00	   4.6473770e-01	
   8.8713900e-01	   4.2051487e-01	
   8.3276440e-01	   3.4589616e-01	
   1.0794719e+00	   4.0436110e-01	
   9.4691920e-01	   4.4580140e-01	
   1.1956988e+00	   4.3942845e-01	
   1.1407728e+00	   3.0524686e-01	
   7.1791280e-01	   3.4124245e-01	
   1.1380491e+00	   3.9731770e-01	
   1.5129620e+00	   3.9145613e-01	
   1.4674954e+00	   3.5474404e-01	
   1.3167200e+00	   3.7598829e-01	
   1.3902644e+00	   3.8335501e-01	
   1.0877734e+00	   3.4629922e-01	
   1.1399174e+00	   3.5292526e-01	
   1.3289621e+00	   3.7787539e-01	
   1.0047389e+00	   3.5538280e-01	
   7.9297930e-01	   3.5542498e-01	
   9.8710132e-01	   4.3142901e-01	
   8.8040284e-01	   4.9018817e-01	
   1.2358472e+00	   4.5924445e-01	
   1.3810147e+00	   4.2321283e-01	
   8.8333661e-01	   3.0141065e-01	
   1.4782316e+00	   3.0765126e-01	
   1.7748573e+00	   3.6154063e-01	
   1.8418660e+00	   3.8034551e-01	
   1.5416370e+00	   4.2669880e-01	
   9.6108304e-01	   4.1451097e-01	
   8.0830435e-01	   4.0365407e-01	
   9.5476388e-01	   3.1084630e-01	
   1.0718480e+00	   3.6780930e-01	
   9.6707589e-01	   3.4044238e-01	
   1.3289173e+00	   4.0312242e-01	
   1.5672752e+00	   3.2751123e-01	
   1.3847368e+00	   3.3501009e-01	
   7.5196120e-01	   3.2414976e-01	
   8.9438391e-01	   3.6219278e-01	
   1.4934807e+00	   3.6309515e-01	
   9.0785236e-01	   4.2256285e-01	
   1.2896624e+00	   3.5780804e-01	
   1.3316869e+00	   3.4314504e-01	
   1.1121176e+00	   3.6292922e-01	
   1.1121176e+00	   3.6292922e-01	
   1.2582886e+00	   3.3395150e-01	
   1.1520359e+00	   3.8022537e-01	
   1.1259208e+00	   4.6377780e-01	
   9.9496958e-01	   3.3329880e-01	
   1.0249974e+00	   3.0087508e-01	
