ID,capture,SAT,titer
119,4,3,<1.3
119,5,1,<1.3
119,5,2,<1.3
119,5,3,<1.3
119,6,1,1.7377852184649
119,6,2,1.39069345542577
119,6,3,<1.3
119,7,1,1.81294715020388
119,7,2,1.4835253032829
119,7,3,<1.3
119,8,1,>2.2
119,8,2,<1.3
119,8,3,1.41290004689018
119,9,1,2.2
119,9,2,<1.3
119,9,3,1.8
119,10,1,1.42393730429928
119,10,2,<1.3
119,10,3,<1.3
119,11,1,>2.2
119,11,2,<1.3
119,11,3,1.39020418948905
119,12,1,>2.2
119,12,2,<1.3
119,12,3,<1.3
119,13,1,2.4
119,13,2,<1.3
119,13,3,<1.3
119,14,1,2.4
119,14,2,<1.3
119,14,3,<1.3
119,15,1,2.1
119,15,2,<1.3
119,15,3,<1.3
119,16,1,1.9
119,16,2,<1.3
119,16,3,1.6
119,17,1,2.3
119,17,2,<1.3
119,17,3,1.7
120,7,1,>2.2
120,7,2,>2.2
120,7,3,1.6
120,8,1,<1.3
120,8,2,1.83468188669341
120,8,3,1.40194279068793
120,9,1,<1.3
120,9,2,1.6
120,9,3,<1.3
120,10,1,<1.3
120,10,2,1.78163822636097
120,10,3,<1.3
120,12,1,<1.3
120,12,2,1.68137151809937
120,12,3,<1.3
120,13,1,1.8
120,13,2,1.5
120,13,3,<1.3
120,14,1,1.7
120,14,2,<1.3
120,14,3,<1.3
120,15,1,1.5
120,15,2,<1.3
120,15,3,<1.3
120,16,1,<1.3
120,16,2,<1.3
120,16,3,<1.3
120,17,1,1.8
120,17,2,<1.3
120,17,3,<1.3
121,7,1,1.94836910777489
121,7,2,>2.2
121,7,3,1.7
121,8,1,<1.3
121,8,2,>2.2
121,8,3,<1.3
121,9,1,<1.3
121,9,2,1.6
121,9,3,<1.3
121,10,1,1.77983514400663
121,10,2,1.83748088537287
121,10,3,<1.3
121,11,1,<1.3
121,11,2,<1.3
121,11,3,<1.3
121,12,1,<1.3
121,12,2,1.77807850985039
121,12,3,<1.3
121,13,1,1.6
121,13,2,1.6
121,13,3,1.6
121,14,1,<1.3
121,14,2,<1.3
121,14,3,<1.3
121,15,1,<1.3
121,15,2,<1.3
121,15,3,<1.3
121,16,1,<1.3
121,16,2,1.5
121,16,3,<1.3
121,17,1,<1.3
121,17,2,<1.3
121,17,3,<1.3
122,8,1,<1.3
122,8,2,2.08194732393067
122,8,3,<1.3
122,9,1,<1.3
122,9,2,<1.3
122,9,3,<1.3
122,10,1,<1.3
122,10,2,<1.3
122,10,3,<1.3
122,11,1,1.58906985989228
122,11,2,<1.3
122,11,3,<1.3
122,12,1,<1.3
122,12,2,<1.3
122,12,3,<1.3
122,13,1,1.5
122,13,2,1.4
122,13,3,<1.3
122,14,1,<1.3
122,14,2,<1.3
122,14,3,<1.3
122,15,1,<1.3
122,15,2,<1.3
122,15,3,<1.3
122,16,1,<1.3
122,16,2,<1.3
122,16,3,<1.3
122,17,1,<1.3
122,17,2,<1.3
122,17,3,<1.3
123,8,1,<1.3
123,8,2,1.7915565698235
123,8,3,1.46398017941093
123,9,1,<1.3
123,9,2,<1.3
123,9,3,<1.3
123,10,1,<1.3
123,10,2,<1.3
123,10,3,<1.3
123,11,1,<1.3
123,11,2,<1.3
123,11,3,<1.3
123,12,1,<1.3
123,12,2,1.67576958869916
123,12,3,<1.3
123,13,1,<1.3
123,13,2,<1.3
123,13,3,<1.3
123,14,1,<1.3
123,14,2,<1.3
123,14,3,<1.3
123,15,1,<1.3
123,15,2,<1.3
123,15,3,<1.3
123,16,1,<1.3
123,16,2,1.3
123,16,3,<1.3
123,17,1,<1.3
123,17,2,1.5
123,17,3,<1.3
124,8,1,>2.2
124,8,2,>2.2
124,8,3,2.07293492728579
125,8,1,>2.2
125,8,2,>2.2
125,8,3,>2.2
126,8,1,2.02184002090035
126,8,2,1.70287096857096
126,8,3,>2.2
127,8,1,<1.3
127,8,2,1.77091336772404
127,8,3,2.06037662071822
127,9,1,<1.3
127,9,2,<1.3
127,9,3,1.6
127,10,1,<1.3
127,10,2,<1.3
127,10,3,<1.3
128,8,1,<1.3
128,8,2,1.96692357794999
128,8,3,1.51359780241812
129,8,1,<1.3
129,8,2,1.91641787960956
129,8,3,1.75873102179112
129,9,1,<1.3
129,9,2,<1.3
129,9,3,<1.3
130,8,1,>2.2
130,8,2,2.08166370612417
130,8,3,1.88677650051936
131,8,1,2.04343115227633
131,8,2,>2.2
131,8,3,1.8784428569813
131,9,1,<1.3
131,9,2,<1.3
131,9,3,1.4
132,8,1,<1.3
132,8,2,1.96111141425208
132,8,3,1.54954903298412
132,9,1,<1.3
132,9,2,<1.3
132,9,3,<1.3
133,8,1,<1.3
133,8,2,1.8743297976592
133,8,3,1.34516874962944
133,9,1,<1.3
133,9,2,<1.3
133,9,3,<1.3
133,10,1,<1.3
133,10,2,<1.3
133,10,3,<1.3
134,8,1,<1.3
134,8,2,<1.3
134,8,3,<1.3
135,8,1,<1.3
135,8,2,<1.3
135,8,3,1.47192350864187
135,9,1,<1.3
135,9,2,<1.3
135,9,3,<1.3
135,10,1,<1.3
135,10,2,<1.3
135,10,3,<1.3
135,12,1,<1.3
135,12,2,1.81832395001506
135,12,3,<1.3
135,13,1,<1.3
135,13,2,<1.3
135,13,3,<1.3
135,14,1,<1.3
135,14,2,<1.3
135,14,3,<1.3
135,15,1,<1.3
135,15,2,<1.3
135,15,3,<1.3
135,16,1,<1.3
135,16,2,1.3
135,16,3,1.4
135,17,1,<1.3
135,17,2,<1.3
135,17,3,<1.3
136,8,1,1.71982433102394
136,8,2,<1.3
136,8,3,1.70085407937446
136,9,1,<1.3
136,9,2,<1.3
136,9,3,1.31127883953853
136,10,1,<1.3
136,10,2,<1.3
136,10,3,<1.3
136,11,1,<1.3
136,11,2,<1.3
136,11,3,<1.3
136,12,1,<1.3
136,12,2,1.63847253242934
136,12,3,<1.3
136,13,1,1.8
136,13,2,1.6
136,13,3,<1.3
136,14,1,<1.3
136,14,2,<1.3
136,14,3,<1.3
136,15,1,1.6
136,15,2,<1.3
136,15,3,<1.3
136,16,1,1.4
136,16,2,1.3
136,16,3,<1.3
136,17,1,<1.3
136,17,2,<1.3
136,17,3,<1.3
137,8,1,<1.3
137,8,2,<1.3
137,8,3,<1.3
137,9,1,<1.3
137,9,2,1.84607542334326
137,9,3,<1.3
138,8,1,>2.2
138,8,2,<1.3
138,8,3,1.59038107621511
138,9,1,<1.3
138,9,2,2.0072860427977
138,9,3,<1.3
138,10,1,<1.3
138,10,2,<1.3
138,10,3,<1.3
138,12,1,<1.3
138,12,2,1.76598000348768
138,12,3,<1.3
138,13,1,1.7
138,13,2,<1.3
138,13,3,<1.3
138,14,1,<1.3
138,14,2,<1.3
138,14,3,<1.3
138,15,1,1.4
138,15,2,<1.3
138,15,3,<1.3
138,16,1,<1.3
138,16,2,1.3
138,16,3,<1.3
138,17,1,<1.3
138,17,2,<1.3
138,17,3,<1.3
139,8,1,<1.3
139,8,2,<1.3
139,8,3,<1.3
139,9,1,<1.3
139,9,2,1.6204323091149
139,9,3,<1.3
139,10,1,<1.3
139,10,2,<1.3
139,10,3,<1.3
139,11,1,<1.3
139,11,2,<1.3
139,11,3,<1.3
139,12,1,<1.3
139,12,2,1.65466010189655
139,12,3,<1.3
139,13,1,<1.3
139,13,2,<1.3
139,13,3,<1.3
139,14,1,<1.3
139,14,2,<1.3
139,14,3,<1.3
139,15,1,<1.3
139,15,2,<1.3
139,15,3,<1.3
139,16,1,<1.3
139,16,2,<1.3
139,16,3,1.7
139,17,1,<1.3
139,17,2,<1.3
139,17,3,<1.3
140,12,1,>2.2
140,12,2,>2.2
140,12,3,>2.2
140,13,1,2.4
140,13,2,2.2
140,13,3,2
140,14,1,2.4
140,14,2,1.8
140,14,3,1.6
140,16,1,1.6
140,16,2,1.7
140,16,3,1.6
140,17,1,<1.3
140,17,2,<1.3
140,17,3,<1.3
141,13,1,2.3
141,13,2,2.4
141,13,3,2.1
142,13,1,1.8
142,13,2,2.4
142,13,3,2
142,14,1,2.4
142,14,2,1.9
142,14,3,<1.3
142,16,1,1.8
142,16,2,1.8
142,16,3,<1.3
142,17,1,1.3
142,17,2,1.4
142,17,3,<1.3
143,13,1,1.6
143,13,2,2.1
143,13,3,2
144,17,1,2
144,17,2,2.3
144,17,3,1.9
